Date,Time,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt
2025-10-08,10:22:41,47.6257998,-122.3751988,47.6258046,-122.3751943,0.0,0.0,47.6257998,-122.3751988,0.8246376695840255,-15.779999732971191,VFR_alt,33.86396896835542,0.048397247252113,1.4368686666994344,1.490424123443773,0.0,16.776287078857422,-15.779999732971191
2025-10-08,10:22:42,47.6258046,-122.3751902,47.625805,-122.3751939,0.04500579833984375,0.03010845184326172,47.625800204790146,-122.37519839942674,0.8047290400331244,-15.769999504089355,VFR_alt,34.75637336386919,0.05585314263704375,1.4021793879365079,1.4190710029301432,0.05414832182630125,16.765295028686523,-15.769999504089355
2025-10-08,10:22:43,47.6258016,-122.3751948,47.6258054,-122.3751934,0.0876617431640625,0.06270027160644531,47.62580058844528,-122.37519796581387,0.791291826649716,-15.75999927520752,VFR_alt,35.728913162957504,0.06353966512106822,1.37876606158663,1.3720477443350652,0.053681992737999576,16.758012771606445,-15.75999927520752
2025-10-08,10:22:44,47.6258035,-122.3751909,47.6258059,-122.375193,0.147369384765625,0.09994125366210938,47.62580112546641,-122.37519747034693,0.7695813766745634,-15.75,VFR_alt,34.49578642359087,0.0799324448718581,1.3409372472359853,1.2981643723784777,0.07036968956938015,16.750961303710938,-15.75
2025-10-08,10:22:45,47.6258059,-122.3751861,47.6258066,-122.3751923,0.22501754760742188,0.14938068389892578,47.62580182384777,-122.3751968125876,0.7252403764197459,-15.739999771118164,VFR_alt,32.845638249017014,0.08798452685228907,1.263676413458645,1.153226670755366,0.09205158583559135,16.741811752319336,-15.739999771118164
2025-10-08,10:22:46,47.6258075,-122.3751826,47.6258074,-122.3751914,0.312103271484375,0.21730327606201172,47.625802607112234,-122.37519590892187,0.6925603816474694,-15.729999542236328,VFR_alt,32.438934616486996,0.10765269729826185,1.2067339983251322,1.0511491280157195,0.11044184817960005,16.725502014160156,-15.729999542236328
2025-10-08,10:22:47,47.6258084,-122.3751806,47.6258083,-122.3751904,0.41083526611328125,0.29012012481689453,47.625803495125325,-122.37519494014123,0.6523923252187848,-15.699999809265137,VFR_alt,32.44941788235889,0.1168078785165075,1.136744203032734,0.9331338748337589,0.1226796650875517,16.699399948120117,-15.699999809265137
2025-10-08,10:22:48,47.6258096,-122.3751786,47.6258092,-122.3751893,0.5128669738769531,0.3719167709350586,47.625804412816606,-122.37519385189023,0.6223113233188413,-15.65999984741211,VFR_alt,32.503996156966224,0.12081061602341679,1.0843303360858627,0.8487514301382709,0.13077140629874523,16.662940979003906,-15.65999984741211
2025-10-08,10:22:49,47.625811,-122.3751777,47.6258101,-122.3751883,0.6103248596191406,0.4470224380493164,47.62580528937012,-122.37519285265832,0.6056730641195407,-15.609999656677246,VFR_alt,32.46096437567682,0.116732323076576,1.0553394299052568,0.8039245070344053,0.12304024027128271,16.61136817932129,-15.609999656677246
2025-10-08,10:22:50,47.6258109,-122.3751772,47.6258109,-122.3751873,0.7002296447753906,0.5218477249145508,47.62580609798972,-122.37519185715666,0.6048076662879723,-15.539999961853027,VFR_alt,32.29812875820747,0.1139923045411706,1.0538315397441944,0.8016953164741989,0.11696877339040572,16.544416427612305,-15.539999961853027
