"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"11:32:38","3/30/2023","00:47:03",-6.52272,254,60,47.6302108,-122.3979797,10,46.47,47.0833333333333,0.929666666666667,100,NA,1,0.0166666666666667,47.6302169327547,-122.397982558643,NA
"11:32:39","3/30/2023","00:47:04",-6.52272,254,60,47.6302185,-122.3979797,10,46.47,47.1,0.932555555555556,100,0.855789138997825,2,0.0333333333333333,47.6302166231612,-122.397982631365,0.0348397195617807
"11:32:40","3/30/2023","00:47:05",-6.52272,254,60,47.6302185,-122.3979797,10,46.45,47.1166666666667,0.927222222222222,100,0,3,0.05,47.6302163027549,-122.397982565926,0.0359481938267033
"11:32:41","3/30/2023","00:47:06",-6.52272,254,60,47.6302185,-122.3979797,10,46.47,47.1333333333333,0.925666666666667,100,0,4,0.0666666666666667,47.6302159715231,-122.397982370546,0.0396320905394713
"11:32:42","3/30/2023","00:47:07",-6.52272,254,60,47.6302185,-122.3979797,10,46.47,47.15,0.932666666666667,100,0,5,0.0833333333333333,47.6302156294559,-122.397982053272,0.0448724249258923
"11:32:43","3/30/2023","00:47:08",-6.52272,255,60,47.6302185,-122.3979797,10,46.47,47.1666666666667,0.935666666666667,100,0,6,0.1,47.6302152765461,-122.397981621976,0.0508760784308599
"11:32:44","3/30/2023","00:47:09",-6.52272,255,60,47.6302108,-122.3979873,10,46.47,47.1833333333333,0.935333333333333,100,1.02878221189295,7,0.116666666666667,47.6302149127887,-122.397981084362,0.0571476037086499
"11:32:45","3/30/2023","00:47:10",-6.52272,255,60,47.6302146,-122.3979873,10,46.47,47.2,0.931333333333333,100,0.422337496555116,8,0.133333333333333,47.630214538182,-122.397980447958,0.0633990057833023
"11:32:46","3/30/2023","00:47:11",-6.52272,254,60,47.6302146,-122.3979797,10,46.45,47.2166666666667,0.934,100,0.570979673909908,9,0.15,47.6302141527264,-122.397979720123,0.0694646314632525
"11:32:47","3/30/2023","00:47:12",-6.52272,255,59,47.6302108,-122.3979797,10,46.45,47.2333333333333,0.942777777777778,100,0.422337495945544,10,0.166666666666667,47.6302137564252,-122.397978908042,0.0752484136203083
"11:32:48","3/30/2023","00:47:13",-6.52272,256,59,47.6302108,-122.3979873,10,46.45,47.25,0.939444444444444,100,0.570979715359744,11,0.183333333333333,47.6302133492845,-122.397978018726,0.0806944554560919
"11:32:49","3/30/2023","00:47:14",-6.52272,256,59,47.6302108,-122.3979797,10,46.42,47.2666666666667,0.933333333333333,100,0.570979715359744,12,0.2,47.6302129313126,-122.397977059018,0.085770888887268
"11:32:50","3/30/2023","00:47:15",-6.49224,256,59,47.630207,-122.3979797,10,46.45,47.2833333333333,0.934222222222222,100,0.422337498736717,13,0.216666666666667,47.6302125025209,-122.397976035586,0.0904605660462156
"11:32:51","3/30/2023","00:47:16",-6.49224,256,59,47.630207,-122.3979797,10,46.45,47.3,0.939555555555556,100,0,14,0.233333333333333,47.6302120629232,-122.397974954926,0.0947559101336903
"11:32:52","3/30/2023","00:47:17",-6.49224,256,59,47.630207,-122.3979797,10,46.45,47.3166666666667,0.942444444444444,100,0,15,0.25,47.6302116125359,-122.397973823362,0.0986555425289357
"11:32:53","3/30/2023","00:47:18",-6.49224,256,59,47.630207,-122.3979797,10,46.45,47.3333333333333,0.934888888888889,100,0,16,0.266666666666667,47.6302111513784,-122.397972647045,0.102162365191901
"11:32:54","3/30/2023","00:47:19",-6.49224,258,59,47.6302108,-122.3979721,10,46.45,47.35,0.923444444444445,100,0.71020195895143,17,0.283333333333333,47.6302106794722,-122.397971431956,0.105282427258952
"11:32:55","3/30/2023","00:47:20",-6.49224,257,59,47.6302108,-122.3979721,10,46.45,47.3666666666667,0.928222222222222,100,0,18,0.3,47.630210196842,-122.397970183901,0.108023834778642
"11:32:56","3/30/2023","00:47:21",-6.49224,257,59,47.630207,-122.3979721,10,46.45,47.3833333333333,0.929555555555556,100,0.422337498128053,19,0.316666666666667,47.6302097035148,-122.397968908516,0.110396469406382
"11:32:57","3/30/2023","00:47:22",-6.52272,257,59,47.6302108,-122.3979644,10,46.47,47.4,0.921888888888889,100,0.716256018585845,20,0.333333333333333,47.6302091995203,-122.397967611262,0.11241145392529
"11:32:58","3/30/2023","00:47:23",-6.52272,257,59,47.6302108,-122.3979644,10,46.47,47.4166666666667,0.918222222222222,100,0,21,0.35,47.6302086848909,-122.397966297432,0.114080932861096
"11:32:59","3/30/2023","00:47:24",-6.52272,257,59,47.6302146,-122.3979568,10,46.45,47.4333333333333,0.920111111111111,100,0.710201925047556,22,0.366666666666667,47.6302081596617,-122.397964972143,0.115417959001103
"11:33:00","3/30/2023","00:47:25",-6.52272,256,59,47.6302146,-122.3979568,10,46.45,47.45,0.921,100,0,23,0.383333333333333,47.6302076238704,-122.39796364034,0.116436312343206
"11:33:01","3/30/2023","00:47:26",-6.49224,257,59,47.6302146,-122.3979492,10,46.45,47.4666666666667,0.918222222222222,100,0.570979677165671,24,0.4,47.6302070775572,-122.397962306799,0.11715043587906
"11:33:02","3/30/2023","00:47:27",-6.52272,256,59,47.6302146,-122.3979492,10,46.47,47.4833333333333,0.918111111111111,100,0,25,0.416666666666667,47.6302065207652,-122.39796097612,0.11757534096706
"11:33:03","3/30/2023","00:47:28",-6.49224,256,59,47.6302146,-122.3979492,10,46.42,47.5,0.916111111111111,100,0,26,0.433333333333333,47.63020595354,-122.397959652732,0.11772675262568
"11:33:04","3/30/2023","00:47:29",-6.49224,257,59,47.6302146,-122.3979492,10,46.45,47.5166666666667,0.916111111111111,100,0,27,0.45,47.6302053759299,-122.397958340893,0.117620877268726
"11:33:05","3/30/2023","00:47:30",-6.52272,256,59,47.6302108,-122.3979492,10,46.42,47.5333333333333,0.915333333333333,100,0.422337497235188,28,0.466666666666667,47.6302047879858,-122.397957044688,0.117274525167551
"11:33:06","3/30/2023","00:47:31",-6.52272,256,59,47.6302108,-122.3979492,10,46.45,47.55,0.912111111111111,100,0,29,0.483333333333333,47.6302041897611,-122.397955768028,0.116705174881996
"11:33:07","3/30/2023","00:47:32",-6.52272,256,59,47.630207,-122.3979492,10,46.45,47.5666666666667,0.909,100,0.422337498163771,30,0.5,47.6302035813124,-122.397954514656,0.115930797850477
"11:33:08","3/30/2023","00:47:33",-6.52272,257,59,47.6302032,-122.3979568,10,46.45,47.5833333333333,0.907333333333333,100,0.710201993427405,31,0.516666666666667,47.6302029626982,-122.397953288137,0.11497016874946
"11:33:09","3/30/2023","00:47:34",-6.52272,257,59,47.6302032,-122.3979492,10,46.42,47.6,0.903555555555556,100,0.570979801377076,32,0.533333333333333,47.6302023339802,-122.397952091869,0.113842607684249
"11:33:10","3/30/2023","00:47:35",-6.52272,256,59,47.6301994,-122.3979568,10,46.45,47.6166666666667,0.901222222222222,100,0.710202027300347,33,0.55,47.6302016952225,-122.397950929074,0.112568261966486
"11:33:11","3/30/2023","00:47:36",-6.49224,259,59,47.6302032,-122.3979492,10,46.42,47.6333333333333,0.907444444444444,100,0.710202027300347,34,0.566666666666667,47.630201046492,-122.397949802805,0.111167875390453
"11:33:12","3/30/2023","00:47:37",-6.49224,257,59,47.6301994,-122.3979492,10,46.42,47.65,0.916555555555556,100,0.42233749816106,35,0.583333333333333,47.630200387858,-122.39794871594,0.109663146294843
"11:33:13","3/30/2023","00:47:38",-6.49224,259,59,47.6301956,-122.3979568,10,46.42,47.6666666666667,0.910222222222222,100,0.710202059308298,36,0.6,47.6301997193927,-122.397947671186,0.108076386408082
"11:33:14","3/30/2023","00:47:39",-6.52272,258,59,47.6301956,-122.3979492,10,46.42,47.6833333333333,0.901777777777778,100,0.570979884138646,37,0.616666666666667,47.6301990411709,-122.397946671077,0.106430761988767
"11:33:15","3/30/2023","00:47:40",-6.52272,258,59,47.6301918,-122.3979568,10,46.42,47.7,0.904222222222222,100,0.710202093181241,38,0.633333333333333,47.63019835327,-122.397945717977,0.104750158098882
"11:33:16","3/30/2023","00:47:41",-6.49224,258,59,47.6301956,-122.3979492,10,46.4,47.7166666666667,0.902,100,0.710202093181241,39,0.65,47.6301976557698,-122.397944814075,0.103059181787225
"11:33:17","3/30/2023","00:47:42",-6.49224,258,59,47.6301918,-122.3979492,10,46.42,47.7333333333333,0.896444444444444,100,0.422337497227054,40,0.666666666666667,47.6301969487533,-122.397943961388,0.101382938202182
"11:33:18","3/30/2023","00:47:43",-6.52272,257,59,47.6301956,-122.3979415,10,46.42,47.75,0.895777777777778,100,0.716256153614867,41,0.683333333333333,47.6301962323057,-122.397943161763,0.099747005542789
"11:33:19","3/30/2023","00:47:44",-6.52272,258,59,47.6301956,-122.3979415,10,46.4,47.7666666666667,0.892111111111111,100,0,42,0.7,47.630195506515,-122.397942416873,0.0981771114304043
"11:33:20","3/30/2023","00:47:45",-6.52272,258,59,47.6301956,-122.3979415,10,46.42,47.7833333333333,0.885444444444444,100,0,43,0.716666666666667,47.6301947714719,-122.397941728219,0.0966988910553413
"11:33:21","3/30/2023","00:47:46",-6.5532,258,59,47.6301918,-122.3979415,10,46.42,47.8,0.873555555555556,100,0.422337497552413,44,0.733333333333333,47.6301940272695,-122.39794109713,0.0953374344357756
"11:33:22","3/30/2023","00:47:47",-6.58368,258,59,47.6301918,-122.3979415,10,46.45,47.8166666666667,0.862333333333333,100,0,45,0.75,47.630193274004,-122.397940524762,0.0941169086533181
