"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"11:14:52","3/30/2023","00:29:17",-6.43128,263,73,47.6301727,-122.3980407,10,46.38,29.3166666666667,0.898111111111111,100,NA,1,0.0166666666666667,47.6301830357133,-122.398022684348,NA
"11:14:53","3/30/2023","00:29:18",-6.43128,263,73,47.6301727,-122.3980407,10,46.36,29.3333333333333,0.901111111111111,100,0,2,0.0333333333333333,47.6301800695458,-122.398026405605,0.43225006884501
"11:14:54","3/30/2023","00:29:19",-6.43128,263,73,47.6301727,-122.3980407,10,46.36,29.35,0.897777777777778,100,0,3,0.05,47.6301772094998,-122.39802982222,0.408569702274264
"11:14:55","3/30/2023","00:29:20",-6.46176,262,73,47.6301727,-122.3980407,10,46.38,29.3666666666667,0.899111111111111,100,0,4,0.0666666666666667,47.6301744525316,-122.398032946871,0.38600203636794
"11:14:56","3/30/2023","00:29:21",-6.46176,263,73,47.6301651,-122.3980407,10,46.4,29.3833333333333,0.897777777777778,100,0.84467498483417,5,0.0833333333333333,47.6301717956232,-122.398035792004,0.364537534754419
"11:14:57","3/30/2023","00:29:22",-6.43128,263,73,47.6301727,-122.3980331,10,46.36,29.4,0.903777777777778,100,1.0195558758492,6,0.1,47.6301692357824,-122.398038369838,0.344166881044425
"11:14:58","3/30/2023","00:29:23",-6.4008,263,73,47.6301689,-122.3980331,10,46.4,29.4166666666667,0.921111111111111,100,0.422337492738779,7,0.116666666666667,47.6301667700428,-122.398040692364,0.324880806338584
"11:14:59","3/30/2023","00:29:24",-6.4008,262,73,47.6301689,-122.3980331,10,46.36,29.4333333333333,0.939777777777778,100,0,8,0.133333333333333,47.6301643954636,-122.398042771342,0.306669954603803
"11:15:00","3/30/2023","00:29:25",-6.4008,262,73,47.6301727,-122.3980331,10,46.38,29.45,0.947444444444444,100,0.422337492738779,9,0.15,47.6301621091296,-122.398044618304,0.289524677032105
"11:15:01","3/30/2023","00:29:26",-6.43128,262,73,47.6301689,-122.3980331,10,46.38,29.4666666666667,0.933888888888889,100,0.422337492738779,10,0.166666666666667,47.6301599081517,-122.398046244553,0.273434556867477
