"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"11:03:21","3/30/2023","00:17:46",-6.03504,263,83,47.6301383,-122.3979949,10,46.38,17.8,0.976666666666667,100,0,101,1.68333333333333,47.6301308180438,-122.398019725405,0.0750906503162462
"11:03:22","3/30/2023","00:17:47",-6.06552,262,83,47.6301383,-122.3979949,10,46.38,17.8166666666667,0.9917,100,0,102,1.7,47.6301300390265,-122.398019786344,0.0867020697116076
"11:03:23","3/30/2023","00:17:48",-6.06552,262,83,47.6301422,-122.3979873,10,46.4,17.8333333333333,0.968,100,0.716867516046012,103,1.71666666666667,47.6301291478493,-122.398020332005,0.10719534216485
"11:03:24","3/30/2023","00:17:49",-6.06552,262,83,47.6301383,-122.3979873,10,46.38,17.85,0.928111111111111,100,0.433451636171733,104,1.73333333333333,47.630128126808,-122.398021176139,0.129998735729321
"11:03:25","3/30/2023","00:17:50",-6.06552,262,83,47.6301383,-122.3979873,10,46.36,17.8666666666667,0.9103,100,0,105,1.75,47.6301271940176,-122.398021986641,0.120231801143433
"11:03:26","3/30/2023","00:17:51",-6.06552,262,82,47.6301383,-122.3979949,10,46.36,17.8833333333333,0.913555555555556,100,0.570980506526299,106,1.76666666666667,47.6301261846315,-122.398023070394,0.138617541629555
"11:03:27","3/30/2023","00:17:52",-6.06552,263,82,47.6301345,-122.3979949,10,46.38,17.9,0.918666666666667,100,0.422337491546198,107,1.78333333333333,47.6301250344193,-122.398024316049,0.158430511665462
"11:03:28","3/30/2023","00:17:53",-6.06552,263,82,47.6301345,-122.3979949,10,46.38,17.9166666666667,0.927777777777778,100,0,108,1.8,47.6301239004807,-122.398025612269,0.15926877106852
"11:03:29","3/30/2023","00:17:54",-6.06552,262,82,47.6301307,-122.3980102,10,46.38,17.9333333333333,0.931222222222222,100,1.22460586151218,109,1.81666666666667,47.6301226704658,-122.39802706785,0.175063565418906
"11:03:30","3/30/2023","00:17:55",-6.03504,263,82,47.6301269,-122.3980102,10,46.36,17.95,0.925555555555556,100,0.422337489965153,110,1.83333333333333,47.6301214047882,-122.398028545499,0.179198269186681
"11:03:31","3/30/2023","00:17:56",-6.06552,262,82,47.6301269,-122.3980178,10,46.36,17.9666666666667,0.921555555555556,100,0.570980627682989,111,1.85,47.6301200539678,-122.398030227097,0.196215809355376
"11:03:32","3/30/2023","00:17:57",-6.06552,263,82,47.6301231,-122.3980255,10,46.36,17.9833333333333,0.924111111111111,100,0.716256759444831,112,1.86666666666667,47.6301186182063,-122.398032074364,0.211481107119251
