water_current,transect,SU,min,voltage,current,mAh,W,log_W,Wh,Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,temperature.temperature1,temperature.temperature2,temperature.temperature3
high,0,1,0.02,16.53,0.63,8,10.4139,1.02,0.00289275,26:18.7,-3.8,-0.7,25,0,0,0,0.1,0,0,-0.2,0,0,0,-0.13,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:18,9/22/2023,83.82,58.98,--.--
high,0,2,0.03,16.53,0.62,8,10.2486,1.01,0.005739583,26:19.7,-3,-0.2,25,0,0,0,0.2,0,0,0.2,0,0,0,0.059,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.25,11:26:19,9/22/2023,83.89,58.98,--.--
high,0,3,0.05,16.53,0.6,8,9.918,1,0.008494583,26:20.7,-2.8,-0.4,25,0,0,0,0.2,0,0,0.1,0,0,0,0.099,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.92,11:26:20,9/22/2023,83.91,59,--.--
high,0,4,0.07,16.53,0.62,9,10.2486,1.01,0.011341417,26:21.7,-2.4,-0.2,24,0,0,0,0.1,0,0,0,0,0,0,0.049,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.25,11:26:21,9/22/2023,83.97,59,--.--
high,0,5,0.08,16.53,0.63,9,10.4139,1.02,0.014234167,26:22.7,-2.3,0.6,25,0,0,0,0,0,0,0.1,0,0,0,0.036,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:22,9/22/2023,84.02,59,--.--
high,0,6,0.1,16.52,0.61,9,10.0772,1,0.017033389,26:23.7,-1.3,0.2,24,0,0,0,0.2,0,0,-0.1,0,0,0,0.02,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:26:23,9/22/2023,84.06,59,--.--
high,0,7,0.12,16.53,0.63,9,10.4139,1.02,0.019926139,26:24.7,-3,0.3,24,0,0,0,0.2,0,0,-0.2,0,0,0,-0.133,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:24,9/22/2023,84.09,59.04,--.--
high,0,8,0.13,16.52,0.64,9,10.5728,1.02,0.022863028,26:25.7,-3,-0.4,24,0,0,0,0.1,0,0,-0.1,0,0,0,-0.095,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.58,11:26:25,9/22/2023,84.16,59,--.--
high,0,9,0.15,16.52,0.61,9,10.0772,1,0.02566225,26:26.7,-2.3,0.1,24,0,0,0,0.1,0,0,0,0,0,0,-0.022,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:26:26,9/22/2023,84.2,59.04,--.--
high,0,10,0.17,16.53,0.64,10,10.5792,1.02,0.028600917,26:27.7,-2.7,0.6,24,0,0,0,0.1,0,0,0.1,0,0,0,0.058,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.58,11:26:27,9/22/2023,84.24,59.04,--.--
high,0,11,0.18,16.53,0.63,10,10.4139,1.02,0.031493667,26:28.7,-2.5,-0.4,24,0,0,0,0.1,0,0,0.1,0,0,0,0.093,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:28,9/22/2023,84.27,59.04,--.--
high,0,12,0.2,16.53,0.58,10,9.5874,0.98,0.034156833,26:29.7,-2.5,0.6,23,0,0,0,0.1,0,0,0,0,0,0,0.017,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.59,11:26:29,9/22/2023,84.33,59.04,--.--
high,0,13,0.22,16.52,0.63,10,10.4076,1.02,0.037047833,26:30.7,-1.8,0.3,23,0,0,0,0.1,0,0,0,0,0,0,0.025,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:30,9/22/2023,84.36,59.04,--.--
high,0,14,0.23,16.52,0.68,10,11.2336,1.05,0.040168278,26:31.7,-2.8,-0.3,23,0,0,0,0,0,0,-0.1,0,0,0,-0.101,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,11.23,11:26:31,9/22/2023,84.42,59.05,--.--
high,0,15,0.25,16.52,0.65,10,10.738,1.03,0.043151056,26:32.7,-2.4,0.3,23,0,0,0,0,0,0,-0.1,0,0,0,-0.101,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:32,9/22/2023,84.42,59.05,--.--
high,0,16,0.27,16.52,0.71,11,11.7292,1.07,0.046409167,26:33.7,-2.9,-0.2,23,0,0,0,0,0,0,0.1,0,0,0,0.009,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,11.73,11:26:33,9/22/2023,84.49,59.07,--.--
high,0,17,0.28,16.52,0.65,11,10.738,1.03,0.049391944,26:34.7,-1.5,0.6,22,0,0,0,0,0,0,0.1,0,0,0,0.096,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:34,9/22/2023,84.54,59.07,--.--
high,0,18,0.3,16.52,0.64,11,10.5728,1.02,0.052328833,26:35.7,-3.3,-0.5,23,0,0,0,0,0,0,-0.1,0,0,0,-0.041,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:26:35,9/22/2023,84.58,59.07,--.--
high,0,19,0.32,16.52,0.63,11,10.4076,1.02,0.055219833,26:36.7,-1.8,1.1,22,0,0,0,0,0,0,0,0,0,0,-0.023,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:36,9/22/2023,84.63,59.07,--.--
high,0,20,0.33,16.52,0.61,11,10.0772,1,0.058019056,26:37.7,-3.5,-1.2,22,0,0,0,0.1,0,0,0,0,0,0,-0.03,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:26:37,9/22/2023,84.69,59.07,--.--
high,0,21,0.35,16.52,0.62,12,10.2424,1.01,0.060864167,26:38.7,-1.2,1.1,22,0,0,0,0.1,0,0,0.1,0,0,0,0.03,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:38,9/22/2023,84.74,59.07,--.--
high,0,22,0.37,16.52,0.65,12,10.738,1.03,0.063846944,26:39.7,-3,-0.9,22,0,0,0,0.1,0,0,0,0,0,0,0.008,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:39,9/22/2023,84.79,59.11,--.--
high,0,23,0.38,16.52,0.63,12,10.4076,1.02,0.066737944,26:40.7,-1.8,0.9,22,0,0,0,0.1,0,0,0,0,0,0,0.004,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:40,9/22/2023,84.85,59.11,--.--
high,0,24,0.4,16.52,0.6,12,9.912,1,0.069491278,26:41.7,-3.3,-0.3,22,0,0,0,0,0,0,-0.1,0,0,0,-0.04,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:26:41,9/22/2023,84.9,59.11,--.--
high,0,25,0.42,16.52,0.61,12,10.0772,1,0.0722905,26:42.7,-2.3,0.9,22,0,0,0,0.1,0,0,0,0,0,0,-0.026,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:26:42,9/22/2023,84.94,59.11,--.--
high,0,26,0.43,16.52,0.62,12,10.2424,1.01,0.075135611,26:43.7,-2.6,-0.6,22,0,0,0,0.1,0,0,0.1,0,0,0,0.016,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:43,9/22/2023,84.99,59.13,--.--
high,0,27,0.45,16.52,0.61,13,10.0772,1,0.077934833,26:44.7,-1.5,1.3,21,0,0,0,0,0,0,0.1,0,0,0,0.067,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:26:44,9/22/2023,85.03,59.13,--.--
high,0,28,0.47,16.52,0.62,13,10.2424,1.01,0.080779944,26:45.7,-2.4,0.1,22,0,0,0,0.1,0,0,0.1,0,0,0,0.037,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:45,9/22/2023,85.06,59.13,--.--
high,0,29,0.48,16.52,0.64,13,10.5728,1.02,0.083716833,26:46.7,-1.7,0.3,22,0,0,0,0.1,0,0,-0.1,0,0,0,-0.046,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:26:46,9/22/2023,85.12,59.14,--.--
high,0,30,0.5,16.52,0.65,13,10.738,1.03,0.086699611,26:47.7,-2.1,0.1,21,0,0,0,0.1,0,0,0,0,0,0,-0.062,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:47,9/22/2023,85.17,59.14,--.--
high,0,31,0.52,16.52,0.65,13,10.738,1.03,0.089682389,26:48.7,-2.6,-0.1,22,0,0,0,0.1,0,0,-0.1,0,0,0,-0.026,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:48,9/22/2023,85.21,59.14,--.--
high,0,32,0.53,16.52,0.62,14,10.2424,1.01,0.0925275,26:49.7,-2.5,0.7,22,0,0,0,0.1,0,0,0,0,0,0,-0.01,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:49,9/22/2023,85.24,59.14,--.--
high,0,33,0.55,16.52,0.65,14,10.738,1.03,0.095510278,26:50.7,-2.7,-0.1,22,0,0,0,0.2,0,0,0,0,0,0,-0.013,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:26:50,9/22/2023,85.3,59.14,--.--
high,0,34,0.57,16.52,0.62,14,10.2424,1.01,0.098355389,26:51.7,-1.7,1.6,23,0,0,0,0.1,0,0,0.1,0,0,0,0.035,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:51,9/22/2023,85.35,59.14,--.--
high,0,35,0.58,16.52,0.62,14,10.2424,1.01,0.1012005,26:52.7,-1.4,0.4,23,0,0,0,0.1,0,0,0.1,0,0,0,0.12,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:52,9/22/2023,85.39,59.14,--.--
high,0,36,0.6,16.52,0.6,14,9.912,1,0.103953833,26:53.7,-2.3,0.6,23,0,0,0,0.1,0,0,-0.2,0,0,0,-0.053,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:26:53,9/22/2023,85.44,59.14,--.--
high,0,37,0.62,16.52,0.62,14,10.2424,1.01,0.106798944,26:54.7,-2.2,0.5,23,0,0,0,0,0,0,-0.1,0,0,0,-0.113,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:54,9/22/2023,85.5,59.18,--.--
high,0,38,0.63,16.52,0.62,15,10.2424,1.01,0.109644056,26:55.7,-1.7,0.7,23,0,0,0,0,0,0,-0.1,0,0,0,-0.054,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:55,9/22/2023,85.53,59.18,--.--
high,0,39,0.65,16.52,0.63,15,10.4076,1.02,0.112535056,26:56.7,-3.8,-0.1,24,0,0,0,0.2,0,0,0.1,0,0,0,-0.009,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:26:56,9/22/2023,85.59,59.18,--.--
high,0,40,0.67,16.52,0.59,15,9.7468,0.99,0.1152425,26:57.7,-1.3,1.2,24,0,0,0,0.2,0,0,0.1,0,0,0,0.097,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.75,11:26:57,9/22/2023,85.62,59.18,--.--
high,0,41,0.68,16.52,0.64,15,10.5728,1.02,0.118179389,26:58.7,-1.8,1.3,24,0,0,0,0.1,0,0,0,0,0,0,0.077,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:26:58,9/22/2023,85.64,59.2,--.--
high,0,42,0.7,16.52,0.62,15,10.2424,1.01,0.1210245,26:59.7,-2.2,-0.3,24,0,0,0,0.1,0,0,-0.1,0,0,0,-0.061,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:26:59,9/22/2023,85.73,59.2,--.--
high,0,43,0.72,16.52,0.63,15,10.4076,1.02,0.1239155,27:00.7,-0.3,3.6,24,0,0,0,0.1,0,0,0.1,0,0,0,-0.062,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:00,9/22/2023,85.73,59.2,--.--
high,0,44,0.73,16.52,0.63,16,10.4076,1.02,0.1268065,27:01.7,-2.6,-0.4,24,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:01,9/22/2023,85.78,59.2,--.--
high,0,45,0.75,16.52,0.58,16,9.5816,0.98,0.129468056,27:02.7,0.3,3.3,24,0,0,0,0.1,0,0,0.1,0,0,0,-0.011,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.58,11:27:02,9/22/2023,85.84,59.2,--.--
high,0,46,0.77,16.52,0.62,16,10.2424,1.01,0.132313167,27:03.7,-1.9,0.3,23,0,0,0,0.2,0,0,-0.2,0,0,0,-0.028,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:03,9/22/2023,85.91,59.22,--.--
high,0,47,0.78,16.52,0.65,16,10.738,1.03,0.135295944,27:04.7,-2,2.5,23,0,0,0,0,0,0,-0.1,0,0,0,-0.113,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:27:04,9/22/2023,85.95,59.22,--.--
high,0,48,0.8,16.52,0.61,16,10.0772,1,0.138095167,27:05.7,-2.8,-0.2,24,0,0,0,0.2,0,0,0.1,0,0,0,-0.096,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:27:05,9/22/2023,86,59.22,--.--
high,0,49,0.82,16.52,0.63,16,10.4076,1.02,0.140986167,27:06.7,-1.5,1.1,24,0,0,0,0.1,0,0,0.2,0,0,0,0.057,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:06,9/22/2023,86.05,59.23,--.--
high,0,50,0.83,16.52,0.64,17,10.5728,1.02,0.143923056,27:07.7,-2.7,-0.3,24,0,0,0,0.1,0,0,0,0,0,0,0.115,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:27:07,9/22/2023,86.09,59.23,--.--
high,0,51,0.85,16.52,0.64,17,10.5728,1.02,0.146859944,27:08.7,-2.8,0.8,24,0,0,0,0.1,0,0,-0.1,0,0,0,-0.023,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:27:08,9/22/2023,86.14,59.23,--.--
high,0,52,0.87,16.52,0.6,17,9.912,1,0.149613278,27:09.7,-1.8,1.1,24,0,0,0,0.1,0,0,0.1,0,0,0,-0.079,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:27:09,9/22/2023,86.18,59.23,--.--
high,0,53,0.88,16.52,0.6,17,9.912,1,0.152366611,27:10.7,-0.6,2.2,23,0,0,0,0.1,0,0,0,0,0,0,0.074,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:27:10,9/22/2023,86.22,59.23,--.--
high,0,54,0.9,16.52,0.63,17,10.4076,1.02,0.155257611,27:11.7,-2,1.9,23,0,0,0,0,0,0,-0.1,0,0,0,-0.026,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:11,9/22/2023,86.27,59.23,--.--
high,0,55,0.92,16.52,0.68,18,11.2336,1.05,0.158378056,27:12.7,-0.7,2.7,23,0,0,0,0,0,0,0,0,0,0,-0.079,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,11.23,11:27:12,9/22/2023,86.31,59.25,--.--
high,0,56,0.93,16.52,0.62,18,10.2424,1.01,0.161223167,27:13.7,-1.4,2,23,0,0,0,0,0,0,0,0,0,0,-0.063,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:13,9/22/2023,86.32,59.25,--.--
high,0,57,0.95,16.52,0.63,18,10.4076,1.02,0.164114167,27:14.7,-0.1,3.7,22,0,0,0,0.1,0,0,0.1,0,0,0,0.015,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:14,9/22/2023,86.4,59.27,--.--
high,0,58,0.97,16.52,0.61,18,10.0772,1,0.166913389,27:15.7,0,3.3,22,0,0,0,0,0,0,0.1,0,0,0,0.074,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:27:15,9/22/2023,86.45,59.27,--.--
high,0,59,0.98,16.52,0.64,18,10.5728,1.02,0.169850278,27:16.7,-1,2.2,21,0,0,0,0.1,0,0,-0.1,0,0,0,0.048,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:27:16,9/22/2023,86.49,59.27,--.--
high,0,60,1,16.52,0.62,18,10.2424,1.01,0.172695389,27:17.7,0.2,4.3,21,0,0,0,0,0,0,0,0,0,0,-0.086,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:17,9/22/2023,86.52,59.27,--.--
high,0,61,1.02,16.52,0.62,19,10.2424,1.01,0.1755405,27:18.7,-0.6,2.9,20,0,0,0,0.1,0,0,0,0,0,0,0.009,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:18,9/22/2023,86.56,59.29,--.--
high,0,62,1.03,16.52,0.6,19,9.912,1,0.178293833,27:19.7,0.7,3.9,20,0,0,0,0.1,0,0,0,0,0,0,0.011,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:27:19,9/22/2023,86.61,59.29,--.--
high,0,63,1.05,16.52,0.61,19,10.0772,1,0.181093056,27:20.7,-2.7,2,20,0,0,0,0.1,0,0,-0.2,0,0,0,-0.06,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.08,11:27:20,9/22/2023,86.65,59.29,--.--
high,0,64,1.07,16.52,0.64,19,10.5728,1.02,0.184029944,27:21.7,-0.2,3.6,20,0,0,0,0.2,0,0,0.1,0,0,0,-0.095,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.57,11:27:21,9/22/2023,86.67,59.29,--.--
high,0,65,1.08,16.52,0.59,19,9.7468,0.99,0.186737389,27:22.7,-1,1.6,20,0,0,0,0.1,0,0,0.2,0,0,0,0.036,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.75,11:27:22,9/22/2023,86.72,59.29,--.--
high,0,66,1.1,16.52,0.59,19,9.7468,0.99,0.189444833,27:23.7,-0.9,2.4,20,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.75,11:27:23,9/22/2023,86.74,59.29,--.--
high,0,67,1.12,16.52,0.65,20,10.738,1.03,0.192427611,27:24.7,-1.8,0.7,20,0,0,0,0.1,0,0,0.1,0,0,0,0.009,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.74,11:27:24,9/22/2023,86.77,59.29,--.--
high,0,68,1.13,16.52,0.62,20,10.2424,1.01,0.195272722,27:25.7,0.3,3.7,20,0,0,0,0.2,0,0,0,0,0,0,0.032,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:25,9/22/2023,86.81,59.31,--.--
high,0,69,1.15,16.52,0.6,20,9.912,1,0.198026056,27:26.7,-2.9,-0.1,20,0,0,0,0.1,0,0,-0.1,0,0,0,-0.046,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:27:26,9/22/2023,86.85,59.34,--.--
high,0,70,1.17,16.51,0.65,20,10.7315,1.03,0.201007028,27:27.7,-0.3,3.3,20,0,0,0,0.1,0,0,-0.1,0,0,0,-0.091,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.73,11:27:27,9/22/2023,86.88,59.34,--.--
high,0,71,1.18,16.52,0.62,20,10.2424,1.01,0.203852139,27:28.7,-3,0.6,20,0,0,0,0.1,0,0,0,0,0,0,-0.047,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:28,9/22/2023,86.92,59.34,--.--
high,0,72,1.2,16.52,0.6,20,9.912,1,0.206605472,27:29.7,-1,3.6,20,0,0,0,0.2,0,0,0,0,0,0,-0.002,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.91,11:27:29,9/22/2023,86.95,59.34,--.--
high,0,73,1.22,16.52,0.61,21,10.0772,1,0.209404694,27:30.7,-3.3,0.1,20,0,0,0,0.2,0,0,0,0,0,0,-0.005,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.07,11:27:30,9/22/2023,87.01,59.36,--.--
high,0,74,1.23,16.52,0.63,21,10.4076,1.02,0.212295694,27:31.7,0.6,4.4,20,0,0,0,0.2,0,0,0.2,0,0,0,0.034,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:31,9/22/2023,87.03,59.36,--.--
high,0,75,1.25,16.52,0.61,21,10.0772,1,0.215094917,27:32.7,-3.3,-0.6,20,0,0,0,0.1,0,0,-0.1,0,0,0,0.087,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.07,11:27:32,9/22/2023,87.06,59.38,--.--
high,0,76,1.27,16.52,0.61,21,10.0772,1,0.217894139,27:33.7,0.5,3.9,20,0,0,0,0.1,0,0,0,0,0,0,-0.03,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.07,11:27:33,9/22/2023,87.1,59.38,--.--
high,0,77,1.28,16.52,0.63,21,10.4076,1.02,0.220785139,27:34.7,-3,-0.1,20,0,0,0,0.1,0,0,0,0,0,0,0.007,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.41,11:27:34,9/22/2023,87.13,59.38,--.--
high,0,78,1.3,16.52,0.62,21,10.2424,1.01,0.22363025,27:35.7,-0.4,3,19,0,0,0,0.1,0,0,0,0,0,0,-0.024,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:35,9/22/2023,87.17,59.38,--.--
high,0,79,1.32,16.52,0.58,22,9.5816,0.98,0.226291806,27:36.7,-2.3,1.6,19,0,0,0,0,0,0,-0.1,0,0,0,0.002,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.58,11:27:36,9/22/2023,87.21,59.38,--.--
high,0,80,1.33,16.52,0.62,22,10.2424,1.01,0.229136917,27:37.7,-1.4,2.1,19,0,0,0,0.1,0,0,0,0,0,0,-0.043,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:37,9/22/2023,87.22,59.38,--.--
high,0,81,1.35,16.52,0.62,22,10.2424,1.01,0.231982028,27:38.7,-1.9,1.6,18,0,0,0,0,0,0,0,0,0,0,-0.016,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:38,9/22/2023,87.26,59.38,--.--
high,0,82,1.37,16.52,0.62,22,10.2424,1.01,0.234827139,27:39.7,-1.6,2.4,19,0,0,0,0.1,0,0,0.1,0,0,0,-0.002,0,0,0,0:00:00,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.24,11:27:39,9/22/2023,87.3,59.38,--.--
