water_current,transect,SU,min,voltage,current,mAh,W,log_W,Wh,Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,temperature.temperature1,temperature.temperature2,temperature.temperature3
low,0,1,0.02,16.45,0.64,9,10.528,1.02,0.016998333,0.038359954,-2.1,-0.6,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.53,0.455023148,45209,72.27,54.54,--.--
low,0,2,0.03,16.45,0.58,9,9.541,0.98,0.019831389,0.03837037,-1.7,-0.5,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455034722,45209,72.3,54.54,--.--
low,0,3,0.05,16.45,0.62,9,10.199,1.01,0.022527361,0.038381944,-1.9,-0.4,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455046296,45209,72.34,54.54,--.--
low,0,4,0.07,16.45,0.62,9,10.199,1.01,0.025406111,0.038393519,-1.5,-0.6,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.45505787,45209,72.37,54.55,--.--
low,0,5,0.08,16.45,0.61,9,10.0345,1,0.028239167,0.038405093,-1.4,-0.5,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.04,0.455069444,45209,72.41,54.54,--.--
low,0,6,0.1,16.45,0.65,10,10.6925,1.03,0.031072222,0.038417824,-2.8,-0.5,311,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.69,0.455081019,45209,72.45,54.54,--.--
low,0,7,0.12,16.45,0.62,10,10.199,1.01,0.033859583,0.038428241,-1.3,-0.3,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455092593,45209,72.48,54.54,--.--
low,0,8,0.13,16.45,0.59,10,9.7055,0.99,0.036829722,0.038439815,-2.5,-0.2,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.71,0.455104167,45209,72.52,54.55,--.--
low,0,9,0.15,16.45,0.63,10,10.3635,1.02,0.039525694,0.038451389,-1.8,-0.8,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,0,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.36,0.455115741,45209,72.55,54.55,--.--
low,0,10,0.17,16.45,0.62,10,10.199,1.01,0.04235875,0.038462963,-1.4,0.2,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455127315,45209,72.59,54.54,--.--
low,0,11,0.18,16.45,0.62,10,10.199,1.01,0.045191806,0.038474537,-2.2,-0.4,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455138889,45209,72.63,54.54,--.--
low,0,12,0.2,16.45,0.61,11,10.0345,1,0.047796389,0.038486111,-1.7,-0.6,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.04,0.455150463,45209,72.66,54.54,--.--
low,0,13,0.22,16.45,0.65,11,10.6925,1.03,0.050629444,0.038498843,-2,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.69,0.455162037,45209,72.72,54.54,--.--
low,0,14,0.23,16.45,0.59,11,9.7055,0.99,0.053234028,0.038509259,-2.1,-0.2,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.455173611,45209,72.75,54.55,--.--
low,0,15,0.25,16.45,0.62,11,10.199,1.01,0.056021389,0.038520833,-1.9,-0.2,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455185185,45209,72.79,54.54,--.--
low,0,16,0.27,16.45,0.62,11,10.199,1.01,0.058900139,0.038532407,-1.9,-0.7,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455196759,45209,72.82,54.54,--.--
low,0,17,0.28,16.45,0.57,12,9.3765,0.97,0.061596111,0.038545139,-1.8,-0.1,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.37,0.455208333,45209,72.86,54.54,--.--
low,0,18,0.3,16.45,0.62,12,10.199,1.01,0.064383472,0.038555556,-2.8,-0.4,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455219907,45209,72.9,54.55,--.--
low,0,19,0.32,16.45,0.57,12,9.3765,0.97,0.067307917,0.03856713,-1.6,-0.1,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.37,0.455231481,45209,72.93,54.54,--.--
low,0,20,0.33,16.45,0.61,12,10.0345,1,0.070140972,0.038578704,-2,-0.5,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455243056,45209,72.97,54.54,--.--
low,0,21,0.35,16.45,0.63,12,10.3635,1.02,0.072928333,0.038590278,-2.8,-0.3,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.36,0.45525463,45209,73,54.54,--.--
low,0,22,0.37,16.45,0.59,12,9.7055,0.99,0.075624306,0.038601852,-1.8,-0.4,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.71,0.455266204,45209,73.04,54.54,--.--
low,0,23,0.38,16.45,0.61,13,10.0345,1,0.078365972,0.038613426,-2.3,-0.2,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455277778,45209,73.08,54.55,--.--
low,0,24,0.4,16.45,0.64,13,10.528,1.02,0.08101625,0.038625,-2.7,-0.5,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.53,0.455289352,45209,73.11,54.55,--.--
low,0,25,0.42,16.45,0.62,13,10.199,1.01,0.083757917,0.038636574,-2.9,-0.1,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455300926,45209,73.15,54.55,--.--
low,0,26,0.43,16.45,0.61,13,10.0345,1,0.086590972,0.038648148,-2.1,-0.5,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.4553125,45209,73.18,54.55,--.--
low,0,27,0.45,16.45,0.59,13,9.7055,0.99,0.089378333,0.038659722,-3.7,-0.1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.455324074,45209,73.22,54.55,--.--
low,0,28,0.47,16.45,0.6,13,9.87,0.99,0.092165694,0.038671296,-1.2,-0.5,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.87,0.455335648,45209,73.26,54.54,--.--
low,0,29,0.48,16.45,0.58,14,9.541,0.98,0.094815972,0.03868287,-4.3,-0.2,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455347222,45209,73.31,54.55,--.--
low,0,30,0.5,16.45,0.6,14,9.87,0.99,0.097923194,0.038695602,-1.1,-0.6,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.87,0.455358796,45209,73.35,54.55,--.--
low,0,31,0.52,16.45,0.62,14,10.199,1.01,0.10075625,0.038706019,-3.9,0.1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.45537037,45209,73.38,54.55,--.--
low,0,32,0.53,16.45,0.61,14,10.0345,1,0.103315139,0.038717593,-2,-0.9,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455381944,45209,73.44,54.55,--.--
low,0,33,0.55,16.45,0.61,14,10.0345,1,0.106011111,0.038729167,-3.2,0.1,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.04,0.455393519,45209,73.45,54.55,--.--
low,0,34,0.57,16.45,0.58,14,9.541,0.98,0.108842444,0.038740741,-2.2,-0.6,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455405093,45209,73.51,54.55,--.--
low,0,35,0.58,16.45,0.68,15,11.186,1.05,0.111719444,0.038752315,-3.5,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,11.19,0.455416667,45209,73.53,54.55,--.--
low,0,36,0.6,16.45,0.62,15,10.199,1.01,0.114461111,0.038763889,-2,-0.8,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455428241,45209,73.56,54.55,--.--
low,0,37,0.62,16.45,0.56,15,9.212,0.96,0.117248472,0.038775463,-3.7,0.1,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.21,0.455439815,45209,73.6,54.55,--.--
low,0,38,0.63,16.45,0.59,15,9.7055,0.99,0.11989875,0.038787037,-1.6,-1.2,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.71,0.455451389,45209,73.63,54.55,--.--
low,0,39,0.65,16.44,0.62,15,10.1928,1.01,0.12291275,0.038798611,-3.9,0.2,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.19,0.455462963,45209,73.67,54.55,--.--
low,0,40,0.67,16.44,0.63,15,10.3572,1.02,0.125700111,0.038811343,-1.5,-0.8,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.36,0.455474537,45209,73.71,54.54,--.--
low,0,41,0.68,16.45,0.6,16,9.87,0.99,0.128487472,0.038822917,-3.3,-0.2,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.87,0.455486111,45209,73.74,54.55,--.--
low,0,42,0.7,16.45,0.61,16,10.0345,1,0.131274833,0.038834491,-2.4,-0.9,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455497685,45209,73.76,54.55,--.--
low,0,43,0.72,16.45,0.58,16,9.541,0.98,0.138174694,0.038846065,-2.2,-0.5,284,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455509259,45209,73.8,54.55,--.--
low,0,44,0.73,16.44,0.66,16,10.8504,1.04,0.140960361,0.038857639,-2.9,-0.7,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.85,0.455520833,45209,73.85,54.55,--.--
low,0,45,0.75,16.45,0.61,16,10.0345,1,0.154577028,0.038869213,-2.2,-0.5,282,0,0,0,0,0,0,0,0,0,-0.01,-0.01,0,0,0,0,0,0,--.--,0,--.--,0,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455532407,45209,73.89,54.55,--.--
low,0,46,0.77,16.45,0.61,16,10.0345,1,0.159129806,0.038880787,-3,-0.8,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455543981,45209,73.92,54.55,--.--
low,0,47,0.78,16.45,0.61,17,10.0345,1,0.161961139,0.038892361,-2.3,-0.4,280,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455555556,45209,73.96,54.55,--.--
low,0,48,0.8,16.45,1.51,17,24.8395,1.4,0.164702806,0.038903935,-3.3,-0.5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31481E-05,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,24.83,0.45556713,45209,73.99,54.55,--.--
low,0,49,0.82,16.44,0.61,17,10.0284,1,0.168034444,0.038915509,-2,-0.4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31481E-05,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455578704,45209,74.03,54.57,--.--
low,0,50,0.83,16.34,3,18,49.02,1.69,0.173599,0.038927083,-3.3,-0.4,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47222E-05,0,0,--.--,0,--.--,35,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,49.01,0.455590278,45209,74.05,54.55,--.--
low,0,51,0.85,16.39,1,18,16.39,1.21,0.176384667,0.038938657,-2,-1,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62963E-05,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,16.39,0.455601852,45209,74.08,54.55,--.--
low,0,52,0.87,16.44,0.62,18,10.1928,1.01,0.179172028,0.038950231,-4,0.2,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78704E-05,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.19,0.455613426,45209,74.14,54.55,--.--
low,0,53,0.88,16.45,0.6,19,9.87,0.99,0.181868,0.038961806,-1,-1.4,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94444E-05,0,0,--.--,0,--.--,49,0000:00:00,50,0,10,0,30,0,0,0,0,0,0,1,9.87,0.455625,45209,74.16,54.55,--.--
low,0,54,0.9,16.43,0.73,19,11.9939,1.08,0.184653667,0.03897338,-3.7,-0.2,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10185E-05,0,0,--.--,0,--.--,49,0000:00:00,50,0,60,0,30,0,0,0,0,0,0,1,12,0.455636574,45209,74.19,54.55,--.--
low,0,55,0.92,16.42,1.22,19,20.0324,1.3,0.187303944,0.038984954,-1.5,-0.5,273,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,9.25926E-05,0,0,--.--,0,--.--,50,0000:00:00,50,0,40,0,30,0,0,0,0,0,0,1,20.03,0.455648148,45209,74.23,54.54,--.--
low,0,56,0.93,16.44,0.61,19,10.0284,1,0.189999917,0.038996528,-4.1,-0.8,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104167,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455659722,45209,74.26,54.57,--.--
low,0,57,0.95,16.45,0.61,20,10.0345,1,0.192695889,0.039008102,-1.5,-0.7,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115741,0,0,--.--,0,--.--,48,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455671296,45209,74.3,54.55,--.--
low,0,58,0.97,16.45,0.59,20,9.7055,0.99,0.195528944,0.039019676,-4,0.3,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127315,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.45568287,45209,74.32,54.55,--.--
low,0,59,0.98,16.44,0.61,20,10.0284,1,0.198362,0.03903125,-1.8,-0.9,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138889,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455694444,45209,74.37,54.55,--.--
low,0,60,1,16.45,0.58,20,9.541,0.98,0.201286444,0.039042824,-3.3,-0.5,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150463,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455706019,45209,74.41,54.55,--.--
low,0,61,1.02,16.45,0.59,20,9.7055,0.99,0.203936722,0.039054398,-1.3,-0.6,274,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0.000162037,0,0,--.--,0,--.--,50,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.455717593,45209,74.44,54.57,--.--
low,0,62,1.03,16.45,0.59,20,9.7055,0.99,0.206724083,0.039065972,-3.3,-0.5,273,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0.000173611,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.455729167,45209,74.48,54.55,--.--
low,0,63,1.05,16.45,0.62,21,10.199,1.01,0.209601083,0.039077546,-2.1,-0.7,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185185,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455740741,45209,74.53,54.57,--.--
low,0,64,1.07,16.45,0.62,21,10.199,1.01,0.212616917,0.03908912,-3.3,-0.4,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196759,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455752315,45209,74.55,54.55,--.--
low,0,65,1.08,16.45,0.64,21,10.528,1.02,0.215449972,0.039100694,-2.6,-0.7,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208333,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.53,0.455763889,45209,74.61,54.55,--.--
low,0,66,1.1,16.45,0.58,21,9.541,0.98,0.218283028,0.039112269,-3.1,0.2,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219907,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.54,0.455775463,45209,74.62,54.55,--.--
low,0,67,1.12,16.45,0.61,21,10.0345,1,0.221116083,0.039123843,-2.5,-0.7,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000243056,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455787037,45209,74.66,54.57,--.--
low,0,68,1.13,16.44,0.63,21,10.3572,1.02,0.223949139,0.039135417,-2.7,-0.5,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025463,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.36,0.455798611,45209,74.7,54.57,--.--
low,0,69,1.15,16.45,0.66,22,10.857,1.04,0.226780472,0.039146991,-2.6,-0.6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025463,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.85,0.455810185,45209,74.73,54.57,--.--
low,0,70,1.17,16.45,0.62,22,10.199,1.01,0.229567833,0.039158565,-1.5,-0.3,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266204,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455821759,45209,74.77,54.57,--.--
low,0,71,1.18,16.45,0.62,22,10.199,1.01,0.2323535,0.039170139,-3.6,-0.6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277778,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455833333,45209,74.8,54.57,--.--
low,0,72,1.2,16.45,0.62,22,10.199,1.01,0.2352305,0.039181713,-2.1,-0.8,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300926,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455844907,45209,74.82,54.57,--.--
low,0,73,1.22,16.45,0.62,22,10.199,1.01,0.238063556,0.039193287,-4.2,0.1,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003125,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455856481,45209,74.86,54.57,--.--
low,0,74,1.23,16.44,0.62,23,10.1928,1.01,0.240896611,0.039204861,-1.2,-0.4,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324074,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.19,0.455868056,45209,74.89,54.57,--.--
low,0,75,1.25,16.45,0.61,23,10.0345,1,0.243638278,0.039216435,-4,-0.4,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335648,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.45587963,45209,74.93,54.57,--.--
low,0,76,1.27,16.44,0.61,23,10.0284,1,0.246471333,0.039228009,-1,-0.2,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000347222,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.455891204,45209,74.97,54.57,--.--
low,0,77,1.28,16.44,0.63,23,10.3572,1.02,0.249304389,0.039239583,-3.6,-0.9,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000358796,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.36,0.455902778,45209,75.02,54.57,--.--
low,0,78,1.3,16.45,0.62,23,10.199,1.01,0.251998722,0.039251157,-2.2,-0.5,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037037,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455914352,45209,75.04,54.57,--.--
low,0,79,1.32,16.45,0.62,23,10.199,1.01,0.255014556,0.039262731,-3.8,0.4,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381944,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455925926,45209,75.07,54.57,--.--
low,0,80,1.33,16.45,0.6,24,9.87,0.99,0.257845889,0.039274306,-1.4,-0.7,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393519,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.87,0.4559375,45209,75.11,54.57,--.--
low,0,81,1.35,16.45,0.62,24,10.199,1.01,0.260540222,0.03928588,-4.6,-0.2,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405093,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455949074,45209,75.15,54.55,--.--
low,0,82,1.37,16.45,0.62,24,10.199,1.01,0.263325889,0.039297454,-0.9,-0.1,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416667,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.2,0.455960648,45209,75.16,54.57,--.--
low,0,83,1.38,16.44,0.59,24,9.6996,0.99,0.266111556,0.039309028,-4.6,-0.5,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428241,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.455972222,45209,75.2,54.57,--.--
low,0,84,1.4,16.45,0.66,24,10.857,1.04,0.268988556,0.039320602,-1.3,-0.3,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439815,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.85,0.455983796,45209,75.24,54.57,--.--
low,0,85,1.42,16.44,0.62,24,10.1928,1.01,0.271684528,0.039332176,-3.5,-0.3,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451389,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.19,0.45599537,45209,75.27,54.57,--.--
low,0,86,1.43,16.44,0.59,25,9.6996,0.99,0.274607194,0.03934375,-2.8,-0.8,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462963,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,9.7,0.456006944,45209,75.31,54.57,--.--
low,0,87,1.45,16.44,0.61,25,10.0284,1,0.27744025,0.039355324,-3,0.3,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000474537,0,0,--.--,0,--.--,49,0000:00:00,50,0,0,0,30,0,0,0,0,0,0,1,10.03,0.456018519,45209,75.34,54.57,--.--
