Date,Time,Mode_num,Mode,Battery_V,Battery_A,Battery_W,Battery_mAh_used,Battery_Wh_used,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt
10/8/2025,11:05:42,21,SURFTRAK,13.27502173913048,24.567717391304374,326.13697706521697,364.00,4.861111111111111,47.6259946,-122.3755048,47.6259839,-122.3755473,-12.9608593,0.31521368,47.62598398,-122.3755415,1.2074456338001334,-10.57999992,VFR_alt,187.42567969769192,0.30942975729703903,2.1038825437426563,3.1951700296369188,0.29120405846943825,10.635784149169922,-10.57999992
10/8/2025,11:05:43,21,SURFTRAK,13.28114054054049,24.24508108108103,322.0021899459453,371.00,4.944444444444445,47.6259926,-122.3755057,47.6259811,-122.3755465,-13.26684666,0.3656759262084961,47.62598122352745,-122.3755409,1.2067566987630483,-10.67000008,VFR_alt,186.84700658470294,0.3263665245996939,2.1026821266325837,3.191273426609162,0.3101204630112633,10.73110580444336,-10.67000008
10/8/2025,11:05:44,21,SURFTRAK,13.278629629629632,24.136931216931227,320.50657301587137,378.00,5.055555555555555,47.625993,-122.3755122,47.6259783,-122.3755455,-13.57936001,0.4485431909561157,47.625978412726944,-122.3755398,1.2172486712692907,-10.7699995,VFR_alt,174.68319697109666,0.33582018323676294,2.1209635938783094,3.246937479774099,0.3233134367688445,10.830313682556152,-10.7699995
10/8/2025,11:05:45,21,SURFTRAK,13.274727272727288,24.87224598930473,330.17228053476015,385.00,5.138888888888889,47.6259884,-122.3755116,47.6259758,-122.3755446,-13.86051559,0.5217282176017761,47.62597588396375,-122.3755388,1.2056683958532977,-10.86999989,VFR_alt,175.8210619,0.3100927958195222,2.1007858412595284,3.1856480984331332,0.2905245459519535,10.932122230529785,-10.86999989
10/8/2025,11:05:46,21,SURFTRAK,13.275865168539301,24.956573033707905,331.3195780898867,392.00,5.222222222222222,47.625987,-122.3755104,47.6259731,-122.3755442,-14.15307045,0.5305566787719727,47.625973252673504,-122.3755387,1.1842134266756894,-10.96999931,VFR_alt,185.50425995130578,0.3087204364913233,2.0634021828439995,3.0733075631923086,0.2926880337723945,11.030705451965332,-10.96999931
10/8/2025,11:05:47,21,SURFTRAK,13.271768421052641,25.055157894736855,332.49390989473625,398.00,5.333333333333333,47.6259831,-122.375506,47.6259705,-122.3755449,-14.4483099,0.4836520552635193,47.62597059723755,-122.3755393,1.188578886734812,-11.06999969,VFR_alt,193.4626678257017,0.34933575031004455,2.071008666280348,3.0958958226128686,0.29894209420056744,11.13315486907959,-11.06999969
10/8/2025,11:05:48,21,SURFTRAK,13.257646739130436,26.30201086956531,348.7027633152172,406.00,5.416666666666667,47.6259786,-122.3755037,47.625968,-122.3755463,-14.7245636,0.3700045645236969,47.62596811256276,-122.3755408,1.176630385543989,-11.17000008,VFR_alt,205.9028429305762,0.37094694797111594,2.0501893081448244,3.0343895231912543,0.29871702170579767,11.230642318725586,-11.17000008
10/8/2025,11:05:49,21,SURFTRAK,13.273010695187201,25.15144385026749,333.81107272727286,413.00,5.50,47.6259786,-122.3755037,47.6259657,-122.3755496,-14.97602272,0.12530218064785004,47.625965850894765,-122.3755441,1.1570587929557352,-11.25,VFR_alt,214.5007042362322,0.38575536060460747,2.016087291,2.933871152916193,0.3508716953000348,11.31395149230957,-11.25
10/8/2025,11:05:50,21,SURFTRAK,13.285891891891884,24.244864864864876,322.11323351351496,419.00,5.611111111111111,47.6259779,-122.3755077,47.6259635,-122.3755515,-15.22876263,-0.015110911,47.62596358,-122.3755459,1.1697296870721352,-11.34000015,VFR_alt,212.23131831623138,0.35919412181184096,2.0381653638378063,2.9982521649939096,0.28912505341417377,11.399530410766602,-11.34000015
10/8/2025,11:05:51,21,SURFTRAK,13.286335260115596,24.150924855491386,320.8772758381518,426.00,5.694444444444445,47.6259725,-122.375513,47.6259614,-122.3755536,-15.45766354,-0.173856005,47.62596151893182,-122.375548,1.1513294546590376,-11.42999935,VFR_alt,212.0033454641988,0.33481956699680043,2.0061043528149862,2.9047862018312705,0.27855992401708307,11.488524436950684,-11.42999935
