meter_number_dvl,timestamp_dvl,cumulative_dist_dvl,increment_dvl,x_dvl,y_dvl,gps_lat,gps_lon,meter_number_ekf,timestamp_ekf,cumulative_dist_ekf,increment_ekf,lat_ekf,lon_ekf
97,2025_10_08_11-11-55,97.0009023094432,0.9731700353403454,-4.003538608551025,-10.87650203704834,47.626058,-122.3757235,12367557,2025_10_08_11-11-53,12367557.25492746,0.9902546796947718,47.6260638,-122.3756965
98,2025_10_08_11-12-04,98.01272278130162,1.0118204718584138,-3.087026596069336,-10.540093421936035,47.6260546,-122.3757043,12367558,2025_10_08_11-12-01,12367558.289808434,0.9987964257597923,47.6260722,-122.375692
99,2025_10_08_11-12-11,99.03570422914862,1.0229814478470018,-2.1558022499084473,-10.147812843322754,47.6260848,-122.3757094,12367559,2025_10_08_11-12-09,12367559.299964333,0.9982887413352728,47.6260804,-122.3756868
100,2025_10_08_11-12-18,100.02556583511638,0.9898616059677607,-1.2077797651290894,-9.871953964233398,47.6260804,-122.3756944,12367560,2025_10_08_11-12-16,12367560.301278709,1.0236032865941525,47.626089,-122.3756831
101,2025_10_08_11-12-29,101.02523456330786,0.9996687281914802,-0.2416844218969345,-9.672709465026855,47.6260961,-122.3756944,12367561,2025_10_08_11-12-25,12367561.320884015,0.9797286558896303,47.6260978,-122.3756804
102,2025_10_08_11-12-38,102.03579642064726,1.0105618573393969,0.7350932359695435,-9.455986022949219,47.6261055,-122.3756915,12367562,2025_10_08_11-12-35,12367562.318916589,1.0152278617024422,47.6261064,-122.3756776
103,2025_10_08_11-12-49,103.01307528723467,0.9772788665874117,1.6613061428070068,-9.578054428100586,47.626119,-122.3756912,12367563,2025_10_08_11-12-46,12367563.329111734,0.9923943057656288,47.6261149,-122.375679
104,2025_10_08_11-12-56,104.01729896610439,1.004223678869721,2.6604340076446533,-9.623210906982422,47.6261294,-122.3756929,12367564,2025_10_08_11-12-54,12367564.325731503,1.007173242047429,47.6261238,-122.3756798
105,2025_10_08_11-13-04,105.0069926245445,0.9896936584401033,3.645451784133911,-9.671289443969727,47.6261289,-122.3756874,12367565,2025_10_08_11-13-02,12367565.322545137,0.9842282645404339,47.6261327,-122.3756802
106,2025_10_08_11-13-16,106.00378570584876,0.9967930813042614,4.637648582458496,-9.631559371948242,47.626129,-122.3756847,12367566,2025_10_08_11-13-12,12367566.332740895,0.9943044800311327,47.6261417,-122.3756798
107,2025_10_08_11-13-23,107.04217806339771,1.0383923575489575,5.6754279136657715,-9.640976905822754,47.6261504,-122.3756848,12367567,2025_10_08_11-13-21,12367567.347015768,1.0205149129033089,47.6261508,-122.3756799
108,2025_10_08_11-13-30,108.02917913586215,0.9870010724644374,6.6599440574646,-9.66380500793457,47.6261609,-122.3756866,12367568,2025_10_08_11-13-27,12367568.349966636,0.9815506413578987,47.6261598,-122.3756802
109,2025_10_08_11-13-37,109.02862024202587,0.9994411061637152,7.6553568840026855,-9.740754127502441,47.6261655,-122.3756903,12367569,2025_10_08_11-13-35,12367569.350513546,1.0178024508059025,47.6261687,-122.3756812
110,2025_10_08_11-13-44,110.00753661576161,0.9789163737357427,8.624011039733887,-9.839520454406738,47.6261851,-122.3756905,12367570,2025_10_08_11-13-42,12367570.331087222,1.0038151368498802,47.6261774,-122.3756825
111,2025_10_08_11-13-54,111.02450462416343,1.0169680084018182,9.59428596496582,-10.109663963317871,47.6261954,-122.3756961,12367571,2025_10_08_11-13-51,12367571.335364236,0.9808044452220201,47.6261859,-122.375686
112,2025_10_08_11-14-00,112.00272770543718,0.9782230812737538,10.562671661376953,-10.238024711608887,47.6262049,-122.3756981,12367572,2025_10_08_11-13-58,12367572.325986935,1.0242827739566565,47.6261947,-122.3756878
113,2025_10_08_11-14-07,113.02319514736372,1.0204674419265416,11.566224098205566,-10.41285514831543,47.6262147,-122.3756974,12367573,2025_10_08_11-14-04,12367573.34791163,0.9778391383588314,47.6262037,-122.3756901
114,2025_10_08_11-14-13,114.04061314503413,1.0174179976704067,12.576337814331055,-10.510354995727539,47.6262202,-122.3757031,12367574,2025_10_08_11-14-11,12367574.359420206,1.0145608615130186,47.6262127,-122.3756914
115,2025_10_08_11-14-21,115.00815558984291,0.9675424448087853,13.524807929992676,-10.688924789428711,47.6262201,-122.3757109,12367575,2025_10_08_11-14-18,12367575.351110213,0.9959860295057297,47.6262214,-122.3756938
116,2025_10_08_11-14-29,116.0155672193378,1.0074116294948823,14.514631271362305,-10.833455085754395,47.6262254,-122.375714,12367576,2025_10_08_11-14-26,12367576.363458052,0.9930199477821589,47.6262303,-122.3756957
117,2025_10_08_11-14-37,117.00929503425691,0.9937278149191116,15.497950553894043,-10.960066795349121,47.6262455,-122.3757122,12367577,2025_10_08_11-14-35,12367577.357685663,1.018499320372939,47.6262391,-122.3756974
118,2025_10_08_11-14-45,118.02439770053039,1.015102666273478,16.4792537689209,-11.173510551452637,47.6262478,-122.3757224,12367578,2025_10_08_11-14-42,12367578.37559729,0.9790503233671188,47.6262479,-122.3757002
119,2025_10_08_11-14-56,119.03653891554373,1.0121412150133438,17.42763900756836,-11.437792778015137,47.6262534,-122.3757313,12367579,2025_10_08_11-14-53,12367579.405354664,1.0093565322458744,47.6262565,-122.3757039
120,2025_10_08_11-15-04,120.01898680341928,0.9824478878755514,18.405317306518555,-11.425488471984863,47.62626,-122.3757336,12367580,2025_10_08_11-15-01,12367580.36885061,1.0007271859794855,47.6262651,-122.3757038
121,2025_10_08_11-15-11,121.00816597478092,0.9891791713616414,19.385234832763672,-11.421598434448242,47.6262741,-122.3757273,12367581,2025_10_08_11-15-08,12367581.374619082,0.9989231899380684,47.626274,-122.3757036
122,2025_10_08_11-15-20,122.00422626480268,0.9960602900217594,20.363998413085938,-11.336396217346191,47.6262838,-122.3757258,12367582,2025_10_08_11-15-17,12367582.377903847,0.9910078160464764,47.6262828,-122.3757026
123,2025_10_08_11-15-29,123.03487179261008,1.030645527807394,21.371217727661133,-11.257051467895508,47.6262939,-122.3757242,12367583,2025_10_08_11-15-26,12367583.41117743,1.018070863559842,47.6262918,-122.3757015
124,2025_10_08_11-15-36,124.00010968312534,0.9652378905152688,22.303922653198242,-11.086101531982422,47.6263019,-122.3757257,12367584,2025_10_08_11-15-33,12367584.405140052,0.9857676960527897,47.6263004,-122.3756991
125,2025_10_08_11-15-45,125.00658145391597,1.0064717707906254,23.292526245117188,-11.129076957702637,47.6263128,-122.3757192,12367585,2025_10_08_11-15-42,12367585.420439726,0.9893458038568497,47.6263093,-122.3756998
126,2025_10_08_11-15-52,126.01059848081397,1.0040170268979978,24.28434181213379,-11.071235656738281,47.6263308,-122.3757063,12367586,2025_10_08_11-15-50,12367586.403667152,1.0027594324201345,47.626318,-122.3756991
127,2025_10_08_11-16-00,127.02673938657706,1.0161409057630948,25.283794403076172,-10.957082748413086,47.6263342,-122.3757166,12367587,2025_10_08_11-15-56,12367587.425179858,1.0012727212160826,47.626327,-122.3756975
128,2025_10_08_11-16-06,128.02804589681477,1.0013065102377112,26.275815963745117,-10.85209846496582,47.6263625,-122.3756916,12367588,2025_10_08_11-16-04,12367588.449223123,1.0220533441752195,47.6263361,-122.3756961
129,2025_10_08_11-16-15,129.0105034373745,0.9824575405597216,27.143558502197266,-10.94045352935791,47.6263485,-122.3757211,12367589,2025_10_08_11-16-10,12367589.46264571,0.9700182490050793,47.6263439,-122.3756972
130,2025_10_08_11-16-23,130.0447220607504,1.0342186233758923,26.532453536987305,-11.479670524597168,47.6263264,-122.3757475,12367590,2025_10_08_11-16-19,12367590.504896013,1.0117737129330635,47.6263386,-122.3757042
131,2025_10_08_11-16-28,131.0181192958455,0.9733972350951205,25.958749771118164,-12.225442886352539,47.6263356,-122.3757467,12367591,2025_10_08_11-16-25,12367591.490069676,0.9896146822720766,47.6263334,-122.3757142
132,2025_10_08_11-16-32,132.0066452464108,0.9885259505653039,25.308238983154297,-12.965799331665039,47.6263207,-122.3757577,12367592,2025_10_08_11-16-30,12367592.441408345,1.0439180228859186,47.6263278,-122.3757237
133,2025_10_08_11-16-35,133.03186733687068,1.025222090459863,24.481351852416992,-13.53663158416748,47.6263228,-122.3757504,12367593,2025_10_08_11-16-34,12367593.501616681,1.0207260437309742,47.6263202,-122.3757318
134,2025_10_08_11-16-40,134.03576617828497,1.0038988414142977,24.155126571655273,-13.98703384399414,47.6262961,-122.3757736,12367594,2025_10_08_11-16-38,12367594.496092035,0.946608655154705,47.6263169,-122.3757378
135,2025_10_08_11-16-49,135.01260980895208,0.9768436306671049,24.23868179321289,-14.822120666503906,47.6263096,-122.375763,12367595,2025_10_08_11-16-44,12367595.465878356,1.0058333966881037,47.6263177,-122.3757485
136,2025_10_08_11-16-55,136.02370582280116,1.0110960138490839,23.90797996520996,-15.637974739074707,47.6262891,-122.3757806,12367596,2025_10_08_11-16-52,12367596.491351886,1.0343249514698982,47.6263149,-122.3757596
137,2025_10_08_11-16-59,137.0663541353783,1.0426483125771426,24.032630920410156,-16.580196380615234,47.6263051,-122.3757777,12367597,2025_10_08_11-16-57,12367597.509165062,1.0171682070940733,47.626316,-122.3757718
138,2025_10_08_11-17-06,138.05240448304107,0.9860503476627684,23.764141082763672,-17.463237762451172,47.6263145,-122.3757831,12367598,2025_10_08_11-17-03,12367598.504347587,0.9304611384868622,47.6263138,-122.3757837
139,2025_10_08_11-17-10,139.02897661869432,0.9765721356532424,23.21919822692871,-18.190900802612305,47.6263125,-122.3757917,12367599,2025_10_08_11-17-08,12367599.514202127,1.021113706752658,47.6263088,-122.3757938
140,2025_10_08_11-17-15,140.01316687630472,0.9841902576104076,22.456544876098633,-18.695579528808594,47.6262958,-122.3758014,12367600,2025_10_08_11-17-13,12367600.48307962,1.0069991666823626,47.6263021,-122.3758004
141,2025_10_08_11-17-19,141.09283516771285,1.079668291408126,21.469970703125,-19.082948684692383,47.626292,-122.3757969,12367601,2025_10_08_11-17-17,12367601.555223152,1.0230677779763937,47.6262933,-122.3758055
142,2025_10_08_11-17-22,142.04862018241624,0.9557850147033946,20.588544845581055,-19.437341690063477,47.6262797,-122.3758032,12367602,2025_10_08_11-17-20,12367602.48959969,1.0044523924589157,47.6262856,-122.3758103
143,2025_10_08_11-17-25,143.0196438380712,0.9710236556549603,19.643165588378906,-19.654403686523438,47.6262594,-122.3758077,12367603,2025_10_08_11-17-24,12367603.450262776,0.9470535889267921,47.6262772,-122.3758132
144,2025_10_08_11-17-28,144.0258283830819,1.006184545010683,18.65741729736328,-19.85155487060547,47.6262569,-122.3758037,12367604,2025_10_08_11-17-27,12367604.517869014,1.0689968802034855,47.6262678,-122.3758159
145,2025_10_08_11-17-32,145.04550077429795,1.0196723912160621,17.65267562866211,-20.019041061401367,47.6262471,-122.3757985,12367605,2025_10_08_11-17-30,12367605.512777498,0.9764397256076336,47.626259,-122.3758181
146,2025_10_08_11-17-35,146.0567297753731,1.0112290010751508,16.647811889648438,-20.117856979370117,47.6262376,-122.3757946,12367606,2025_10_08_11-17-33,12367606.498709751,0.9925814419984818,47.6262502,-122.3758195
147,2025_10_08_11-17-38,147.10359276360552,1.0468629882324194,15.60395622253418,-20.086286544799805,47.6262324,-122.3757919,12367607,2025_10_08_11-17-37,12367607.602625819,1.014270257204771,47.6262403,-122.3758192
148,2025_10_08_11-17-41,148.0702322020779,0.9666394384723844,14.64821720123291,-20.09978675842285,47.6262235,-122.375791,12367608,2025_10_08_11-17-40,12367608.558770545,1.0224924515932798,47.6262318,-122.3758193
149,2025_10_08_11-17-45,149.10461649703782,1.0343842949599207,13.617242813110352,-20.160465240478516,47.6262089,-122.3757898,12367609,2025_10_08_11-17-43,12367609.57551728,0.9598002061247826,47.6262227,-122.3758201
150,2025_10_08_11-17-48,150.00638897425384,0.9017724772160136,12.719230651855469,-20.102933883666992,47.6262102,-122.3757873,12367610,2025_10_08_11-17-46,12367610.479771052,1.0074141081422567,47.6262146,-122.3758193
151,2025_10_08_11-17-51,151.01456549285945,1.0081765186056089,11.712848663330078,-20.0579891204834,47.6262011,-122.3757832,12367611,2025_10_08_11-17-50,12367611.438055756,0.9800392147153616,47.626206,-122.3758188
152,2025_10_08_11-17-55,152.07646103186931,1.0618955390098677,10.652329444885254,-20.04259490966797,47.6262066,-122.3757783,12367612,2025_10_08_11-17-53,12367612.530046586,1.002275824546814,47.6261962,-122.3758184
153,2025_10_08_11-17-59,153.08623191554054,1.009770883671223,9.652399063110352,-19.984201431274414,47.6261932,-122.3757808,12367613,2025_10_08_11-17-57,12367613.563916627,1.0319494623690844,47.626187,-122.3758178
154,2025_10_08_11-18-02,154.06689354646508,0.9806616309245442,8.69614028930664,-20.176746368408203,47.6261881,-122.3757835,12367614,2025_10_08_11-18-00,12367614.498065969,0.9601928405463696,47.6261788,-122.37582
155,2025_10_08_11-18-06,155.09578090612754,1.0288873596624626,7.694832801818848,-20.407634735107422,47.6261766,-122.3757874,12367615,2025_10_08_11-18-04,12367615.517856231,0.9936975426971912,47.6261699,-122.3758231
156,2025_10_08_11-18-11,156.04600365331427,0.9502227471867286,6.754185676574707,-20.409364700317383,47.6261807,-122.3757866,12367616,2025_10_08_11-18-08,12367616.532096474,1.0219101440161467,47.6261609,-122.3758234
157,2025_10_08_11-18-16,157.0569088051223,1.010905151808032,5.756673336029053,-20.37864112854004,47.6261729,-122.375793,12367617,2025_10_08_11-18-13,12367617.5463129,0.9722959566861391,47.6261519,-122.375823
158,2025_10_08_11-18-20,158.00990705954285,0.9529982544205495,4.812476634979248,-20.318845748901367,47.6261626,-122.3757938,12367618,2025_10_08_11-18-18,12367618.493099345,1.008570533245802,47.6261435,-122.3758223
159,2025_10_08_11-18-24,159.0608542550375,1.0509471954946434,3.7867212295532227,-20.112648010253906,47.6261613,-122.3757933,12367619,2025_10_08_11-18-22,12367619.53122167,1.0190795790404081,47.6261344,-122.3758195
160,2025_10_08_11-18-28,160.07199069640305,1.0111364413655508,2.77657151222229,-20.121824264526367,47.6261418,-122.375796,12367620,2025_10_08_11-18-26,12367620.522690339,1.007279608398676,47.6261255,-122.3758195
161,2025_10_08_11-18-32,161.02780388082732,0.9558131844242723,1.8298331499099731,-20.091907501220703,47.6261277,-122.3757989,12367621,2025_10_08_11-18-30,12367621.464598564,1.0061993151903152,47.6261171,-122.3758194
162,2025_10_08_11-18-36,162.01784394339379,0.9900400625664645,0.8549578189849854,-19.923946380615234,47.626087,-122.3757917,12367622,2025_10_08_11-18-34,12367622.481696157,0.9590680748224258,47.6261081,-122.3758171
163,2025_10_08_11-18-40,163.04742271595413,1.0295787725603418,-0.15786972641944885,-19.750993728637695,47.6260648,-122.3757902,12367623,2025_10_08_11-18-38,12367623.533869125,1.035438472405076,47.6260988,-122.3758147
164,2025_10_08_11-18-44,164.0339367131105,0.9865139971563792,-1.1255029439926147,-19.590055465698242,47.6261008,-122.3758021,12367624,2025_10_08_11-18-42,12367624.50023408,0.9984913226217031,47.6260903,-122.3758126
165,2025_10_08_11-18-50,165.03078025528544,0.9968435421749291,-2.0985002517700195,-19.413667678833008,47.6260683,-122.3757969,12367625,2025_10_08_11-18-47,12367625.514221232,0.9735857509076595,47.6260814,-122.3758103
166,2025_10_08_11-18-57,166.00254954598674,0.9717692907013031,-3.0623183250427246,-19.390172958374023,47.6260825,-122.3758049,12367626,2025_10_08_11-18-53,12367626.492454244,0.9964113794267178,47.6260727,-122.3758098
167,2025_10_08_11-19-04,167.04776826190974,1.0452187159229993,-4.100009441375732,-19.30072784423828,47.6260573,-122.3757986,12367627,2025_10_08_11-19-00,12367627.547550604,1.004623632878065,47.6260633,-122.3758087
168,2025_10_08_11-19-10,168.00748379512126,0.9597155332115221,-4.982055187225342,-19.081815719604492,47.6260539,-122.3758046,12367628,2025_10_08_11-19-06,12367628.510701844,1.0121096707880497,47.6260554,-122.3758056
169,2025_10_08_11-19-22,169.00769458710445,1.0002107919831928,-5.72806453704834,-18.915185928344727,47.6260561,-122.3758034,12367629,2025_10_08_11-19-15,12367629.534611482,0.9787865243852139,47.6260488,-122.3758036
170,2025_10_08_11-19-31,170.02655560630967,1.018861019205218,-6.443363189697266,-18.447134017944336,47.6260461,-122.3757976,12367630,2025_10_08_11-19-27,12367630.556804148,1.003801031038165,47.6260424,-122.3757975
171,2025_10_08_11-19-36,171.04277182571016,1.0162162194004907,-7.398095607757568,-18.105249404907227,47.6260322,-122.3757964,12367631,2025_10_08_11-19-34,12367631.581178444,1.020874835550785,47.6260338,-122.3757928
172,2025_10_08_11-19-40,172.04731012877104,1.0045383030608832,-8.291424751281738,-17.65315818786621,47.6260511,-122.3757992,12367632,2025_10_08_11-19-37,12367632.580714056,0.9726764839142561,47.6260258,-122.3757869
173,2025_10_08_11-19-48,173.0059626849164,0.9586525561453527,-8.459589958190918,-17.3157958984375,47.626047,-122.3757883,12367633,2025_10_08_11-19-43,12367633.535481047,1.0010133888572454,47.6260238,-122.3757823
174,2025_10_08_11-19-56,174.01511198747804,1.0091493025616387,-7.479389667510986,-17.083301544189453,47.6260656,-122.3757925,12367634,2025_10_08_11-19-51,12367634.569168696,1.002925869077444,47.6260328,-122.3757792
175,2025_10_08_11-20-04,175.02911692901245,1.0140049415344095,-6.500278949737549,-16.82418441772461,47.6260646,-122.3757888,12367635,2025_10_08_11-19-59,12367635.57321847,1.010583732277155,47.6260415,-122.3757758
176,2025_10_08_11-20-13,176.0096020222578,0.9804850932453633,-5.553931713104248,-16.575056076049805,47.6260679,-122.3757857,12367636,2025_10_08_11-20-08,12367636.567216221,0.9951722789555788,47.6260501,-122.3757724
177,2025_10_08_11-20-20,177.01596315783092,1.0063611355731155,-5.6289567947387695,-16.160293579101562,47.6260683,-122.3757772,12367637,2025_10_08_11-20-17,12367637.563619932,0.9948362838476896,47.6260498,-122.3757672
178,2025_10_08_11-20-27,178.07997295116996,1.0640097933390393,-6.5624470710754395,-15.784233093261719,47.6260511,-122.3757624,12367638,2025_10_08_11-20-24,12367638.647055654,1.0139859765768051,47.6260414,-122.375762
179,2025_10_08_11-20-31,179.0346578119823,0.9546848608123355,-7.440514087677002,-15.410140037536621,47.6260535,-122.3757626,12367639,2025_10_08_11-20-28,12367639.631065287,0.9875545110553503,47.6260333,-122.3757568
180,2025_10_08_11-20-35,180.06629521044573,1.031637398463431,-8.38145637512207,-15.001492500305176,47.6260264,-122.3757432,12367640,2025_10_08_11-20-33,12367640.572356084,1.0207750890403986,47.6260255,-122.3757521
181,2025_10_08_11-20-38,181.0684971089422,1.0022018984964802,-9.240185737609863,-14.496917724609375,47.626027,-122.375742,12367641,2025_10_08_11-20-36,12367641.643532693,1.0397315975278616,47.6260173,-122.3757448
182,2025_10_08_11-20-42,182.0197492092934,0.9512521003511836,-10.089913368225098,-14.087751388549805,47.6260315,-122.375742,12367642,2025_10_08_11-20-40,12367642.56675663,0.9816023912280798,47.6260099,-122.3757395
183,2025_10_08_11-20-48,183.02357213495114,1.0038229256577438,-10.623169898986816,-14.23411750793457,47.6259861,-122.3756919,12367643,2025_10_08_11-20-45,12367643.587925281,0.9637701325118542,47.6260049,-122.3757407
184,2025_10_08_11-20-53,184.068154190529,1.0445820555778482,-11.154111862182617,-15.118097305297852,47.6259757,-122.3757028,12367644,2025_10_08_11-20-50,12367644.609251317,0.9902827758342028,47.6260003,-122.3757522
185,2025_10_08_11-20-56,185.1184681545404,1.0503139640114227,-12.043319702148438,-15.66793441772461,47.6259498,-122.3756876,12367645,2025_10_08_11-20-54,12367645.635955561,1.0556496754288673,47.6259926,-122.3757595
186,2025_10_08_11-20-58,186.0267921470089,0.908323992468496,-12.8420991897583,-16.094087600708008,47.6259488,-122.3757029,12367646,2025_10_08_11-20-57,12367646.614957295,0.9683202542364597,47.6259849,-122.3757657
187,2025_10_08_11-21-01,187.09803571099195,1.071243563983046,-13.802963256835938,-16.559240341186523,47.6259334,-122.3757,12367647,2025_10_08_11-20-59,12367647.613420906,0.9770088400691748,47.6259769,-122.3757716
188,2025_10_08_11-21-03,188.06240681859074,0.9643711075987937,-14.668802261352539,-16.98308753967285,47.6259392,-122.3757313,12367648,2025_10_08_11-21-02,12367648.641357595,1.0245758425444365,47.6259686,-122.3757776
189,2025_10_08_11-21-06,189.0780622882457,1.015655469654945,-15.499942779541016,-17.557411193847656,47.6259395,-122.3757394,12367649,2025_10_08_11-21-04,12367649.610201089,1.0142342168837786,47.6259614,-122.3757847
190,2025_10_08_11-21-08,190.11069599738977,1.0326337091440791,-16.00283432006836,-18.431020736694336,47.6259436,-122.3757585,12367650,2025_10_08_11-21-07,12367650.668481983,1.014402175322175,47.6259567,-122.3757965
191,2025_10_08_11-21-11,191.04040265025887,0.9297066528691005,-16.444875717163086,-19.242263793945312,47.6259382,-122.3757655,12367651,2025_10_08_11-21-09,12367651.637902433,0.9730915296822786,47.6259525,-122.3758077
192,2025_10_08_11-21-14,192.01565184995613,0.9752491996972594,-17.24388885498047,-19.63174819946289,47.6259311,-122.375778,12367652,2025_10_08_11-21-12,12367652.542409146,0.9769785366952419,47.625946,-122.3758131
193,2025_10_08_11-21-17,193.14714765954363,1.1314958095875056,-18.35991668701172,-19.78409767150879,47.6259272,-122.3757906,12367653,2025_10_08_11-21-15,12367653.66864138,1.0253103710711002,47.625936,-122.3758149
194,2025_10_08_11-21-19,194.1023318299209,0.9551841703772652,-19.300827026367188,-19.94571876525879,47.6259197,-122.3757917,12367654,2025_10_08_11-21-18,12367654.696018264,1.0506358686834574,47.6259269,-122.3758172
195,2025_10_08_11-21-21,195.06153340384685,0.9592015739259523,-20.233009338378906,-20.16791343688965,47.6259165,-122.3757942,12367655,2025_10_08_11-21-20,12367655.622333977,0.9151821900159121,47.6259188,-122.37582
196,2025_10_08_11-21-24,196.01181492646384,0.9502815226169901,-21.16848373413086,-20.32526397705078,47.6258895,-122.3757769,12367656,2025_10_08_11-21-22,12367656.540243493,1.0202060230076313,47.6259107,-122.3758222
197,2025_10_08_11-21-27,197.03045160259822,1.0186366761343777,-22.165294647216797,-20.487394332885742,47.6258817,-122.3757865,12367657,2025_10_08_11-21-25,12367657.574499771,1.008051859214902,47.6259016,-122.3758244
198,2025_10_08_11-21-30,198.05164007308446,1.021188470486237,-23.17837142944336,-20.39059066772461,47.6258677,-122.3757867,12367658,2025_10_08_11-21-28,12367658.650987076,0.9904908835887909,47.625892,-122.3758231
199,2025_10_08_11-21-33,199.04027995267742,0.9886398795929665,-24.16455841064453,-20.41175651550293,47.6258544,-122.3757722,12367659,2025_10_08_11-21-31,12367659.564443525,0.9856703449040651,47.6258838,-122.3758234
200,2025_10_08_11-21-35,200.09025109776155,1.049971145084129,-25.183927536010742,-20.1892147064209,47.6258543,-122.3757863,12367660,2025_10_08_11-21-34,12367660.68440659,0.9955316614359617,47.625874,-122.3758206
201,2025_10_08_11-21-37,201.0508725977573,0.9606214999957388,-26.136816024780273,-20.09004783630371,47.6258498,-122.3757816,12367661,2025_10_08_11-21-36,12367661.648869235,1.0552230905741453,47.6258654,-122.3758192
202,2025_10_08_11-21-40,202.07966310120162,1.028790503444327,-27.152978897094727,-19.951501846313477,47.6258309,-122.3757732,12367662,2025_10_08_11-21-38,12367662.625365585,1.0168921649456024,47.6258567,-122.3758177
203,2025_10_08_11-21-43,203.12848397866776,1.0488208774661416,-28.105194091796875,-19.57321548461914,47.6258121,-122.3757513,12367663,2025_10_08_11-21-42,12367663.698805772,0.9397250842303038,47.625848,-122.3758123
204,2025_10_08_11-21-46,204.0080508440395,0.8795668653717428,-28.950008392333984,-19.711435317993164,47.6258146,-122.3757654,12367664,2025_10_08_11-21-44,12367664.553347645,1.081197950989008,47.6258406,-122.3758143
205,2025_10_08_11-21-49,205.08688278668566,1.0788319426461612,-30.01419448852539,-19.639854431152344,47.6257921,-122.3757401,12367665,2025_10_08_11-21-47,12367665.608488947,0.9427167773246765,47.6258312,-122.3758136
206,2025_10_08_11-21-51,206.08966705020453,1.002784263518862,-30.924394607543945,-19.244770050048828,47.6257965,-122.3757656,12367666,2025_10_08_11-21-50,12367666.68642409,1.0409746337682009,47.6258224,-122.3758079
207,2025_10_08_11-21-54,207.04201348761924,0.9523464374147181,-31.822362899780273,-18.929609298706055,47.625794,-122.3757651,12367667,2025_10_08_11-21-52,12367667.593445366,0.9792304672300816,47.6258147,-122.375804
208,2025_10_08_11-21-57,208.0623839922657,1.0203705046464506,-32.803592681884766,-18.652591705322266,47.6257649,-122.3757267,12367668,2025_10_08_11-21-55,12367668.580229118,0.9561877623200417,47.6258062,-122.3758003
209,2025_10_08_11-22-00,209.10467468313308,1.0422906908673895,-33.79631042480469,-18.459253311157227,47.6257843,-122.3757732,12367669,2025_10_08_11-21-58,12367669.676891584,1.065885016694665,47.6257968,-122.3757973
210,2025_10_08_11-22-03,210.0104121624266,0.9057374792935207,-34.628761291503906,-18.705156326293945,47.6257816,-122.3757749,12367670,2025_10_08_11-22-01,12367670.521170057,0.9465796835720539,47.6257899,-122.3758009
211,2025_10_08_11-22-06,211.11364152644822,1.1032293640216153,-35.57182693481445,-18.953914642333984,47.6257738,-122.3757717,12367671,2025_10_08_11-22-04,12367671.695956543,1.0248402152210474,47.6257807,-122.3758037
212,2025_10_08_11-22-09,212.0014162894612,0.8877747630129704,-36.29338836669922,-19.451688766479492,47.6257704,-122.3757836,12367672,2025_10_08_11-22-07,12367672.526497252,0.9793305713683367,47.6257747,-122.3758099
213,2025_10_08_11-22-13,213.08256578422595,1.0811494947647589,-37.19046401977539,-20.041091918945312,47.6257583,-122.3757854,12367673,2025_10_08_11-22-11,12367673.650959948,1.043606111779809,47.6257664,-122.3758182
214,2025_10_08_11-22-16,214.06865337293405,0.9860875887081022,-37.92439270019531,-20.576156616210938,47.6257456,-122.3757807,12367674,2025_10_08_11-22-14,12367674.665290313,0.9795547891408205,47.6257596,-122.3758254
215,2025_10_08_11-22-20,215.04357040911103,0.9749170361769757,-38.13979721069336,-21.425405502319336,47.6257426,-122.3757935,12367675,2025_10_08_11-22-18,12367675.61651624,0.9853999074548483,47.6257573,-122.3758364
216,2025_10_08_11-22-23,216.0922086665179,1.0486382574068784,-38.12153244018555,-22.363927841186523,47.625748,-122.3758216,12367676,2025_10_08_11-22-21,12367676.643055549,0.9699514526873827,47.6257577,-122.3758486
217,2025_10_08_11-22-26,217.0177872644033,0.9255785978853908,-38.428565979003906,-23.233413696289062,47.625748,-122.3758362,12367677,2025_10_08_11-22-24,12367677.570988048,1.0425950195640326,47.6257551,-122.3758602
218,2025_10_08_11-22-30,218.0163160903167,0.9985288259134109,-39.064781188964844,-23.825529098510742,47.625757,-122.3758702,12367678,2025_10_08_11-22-27,12367678.595896244,1.0001627821475267,47.6257496,-122.3758691
219,2025_10_08_11-22-34,219.0617569237922,1.0454408334754817,-39.83961486816406,-24.405790328979492,47.6257693,-122.3759065,12367679,2025_10_08_11-22-32,12367679.677180585,0.9621083419770002,47.6257423,-122.3758766
220,2025_10_08_11-22-39,220.04756634595927,0.9858094221670797,-40.56686782836914,-25.040298461914062,47.6257582,-122.3759055,12367680,2025_10_08_11-22-37,12367680.66936016,1.0205726865679026,47.6257358,-122.3758851
221,2025_10_08_11-22-43,221.04941441687544,1.001848070916168,-41.08396911621094,-25.57543182373047,47.6257138,-122.3758595,12367681,2025_10_08_11-22-41,12367681.66923045,1.0007149036973715,47.6257312,-122.3758923
222,2025_10_08_11-22-46,222.07914905325052,1.029734636375082,-42.09013748168945,-25.52611541748047,47.6257009,-122.3758612,12367682,2025_10_08_11-22-45,12367682.702095896,1.0337749887257814,47.6257221,-122.3758917
223,2025_10_08_11-22-49,223.06749287855496,0.9883438253044403,-42.90036392211914,-25.774951934814453,47.6257007,-122.3758773,12367683,2025_10_08_11-22-47,12367683.69143074,0.9441564306616783,47.6257148,-122.3758948
