meter_number_dvl,timestamp_dvl,cumulative_dist_dvl,increment_dvl,x_dvl,y_dvl,gps_lat,gps_lon,meter_number_ekf,timestamp_ekf,cumulative_dist_ekf,increment_ekf,lat_ekf,lon_ekf
48,2025_10_08_10-18-30,48.07638826614837,1.0653076762894997,-27.330324172973633,22.192859649658203,47.6258828,-122.3751017,12367544,2025_10_08_10-18-29,12367544.194100527,0.9692118316888809,47.6258813,-122.37511
49,2025_10_08_10-18-34,49.032922429382566,0.9565341632341955,-28.245933532714844,21.927162170410156,47.6258823,-122.3750895,12367545,2025_10_08_10-18-33,12367545.14869419,1.064776623621583,47.6258731,-122.3751136
50,2025_10_08_10-18-40,50.02873845698591,0.9958160276033468,-29.203283309936523,22.014070510864258,47.6258948,-122.3750541,12367546,2025_10_08_10-18-40,12367546.145244686,0.9428577516227961,47.6258645,-122.3751124
51,2025_10_08_10-18-48,51.00664640778839,0.9779079508024751,-29.95231819152832,21.94120979309082,47.6258553,-122.375097,12367547,2025_10_08_10-18-46,12367547.103238314,1.0046697407960892,47.6258578,-122.3751134
52,2025_10_08_10-18-55,52.02068178803464,1.0140353802462556,-30.780689239501953,21.699237823486328,47.6258398,-122.3751168,12367548,2025_10_08_10-18-55,12367548.11611045,1.0198887642472982,47.6258503,-122.3751167
53,2025_10_08_10-19-05,53.00578790225503,0.9851061142203861,-30.601966857910156,22.286334991455078,47.625851,-122.3750834,12367549,2025_10_08_10-19-04,12367549.084484994,1.001494264230132,47.6258518,-122.3751089
54,2025_10_08_10-19-17,54.04641428808737,1.04062638583234,-30.96745491027832,23.01386070251465,47.6258442,-122.3750941,12367550,2025_10_08_10-19-16,12367550.121694138,0.9843918662518263,47.6258487,-122.3750992
55,2025_10_08_10-19-22,55.00371885293912,0.9573045648517535,-31.513826370239258,22.540971755981445,47.6258458,-122.375088,12367551,2025_10_08_10-19-22,12367551.07669612,1.0581329967826605,47.6258438,-122.3751054
56,2025_10_08_10-19-25,56.1045725588977,1.1008537059585777,-32.02631759643555,21.57398223876953,47.6258489,-122.3750881,12367552,2025_10_08_10-19-25,12367552.178021884,0.9950895607471466,47.6258392,-122.3751183
57,2025_10_08_10-19-30,57.006015271059255,0.901442712161554,-32.742801666259766,21.081632614135742,47.6258412,-122.3751058,12367553,2025_10_08_10-19-29,12367553.090409035,0.9376666564494371,47.6258327,-122.3751249
58,2025_10_08_10-19-34,58.06275258432104,1.0567373132617845,-33.42778015136719,20.29410743713379,47.6258448,-122.3751008,12367554,2025_10_08_10-19-33,12367554.146185681,1.0417263880372047,47.6258266,-122.3751354
59,2025_10_08_10-19-39,59.054693959010336,0.9919413746892971,-34.34077453613281,19.962730407714844,47.6258413,-122.3751072,12367555,2025_10_08_10-19-38,12367555.136227187,0.9590776655822992,47.6258184,-122.3751398
60,2025_10_08_10-19-43,60.02819603355895,0.9735020745486125,-35.30464553833008,19.846559524536133,47.625814,-122.3751364,12367556,2025_10_08_10-19-43,12367556.1134418,1.0249951761215925,47.6258097,-122.3751413
61,2025_10_08_10-19-51,61.0092835692079,0.9810875356489532,-35.90974807739258,19.840129852294922,47.6258184,-122.3751141,12367557,2025_10_08_10-19-49,12367557.093101839,0.9662084691226482,47.6258042,-122.3751415
62,2025_10_08_10-20-00,62.004999597102156,0.9957160278942538,-35.25032424926758,19.81847381591797,47.6258266,-122.3751022,12367558,2025_10_08_10-20-00,12367558.086073847,1.0208794809877872,47.6258101,-122.3751418
63,2025_10_08_10-20-12,63.04918270369856,1.0441831065964067,-34.3477668762207,20.2927188873291,47.6258428,-122.3750944,12367559,2025_10_08_10-20-12,12367559.137311945,1.0129468571394682,47.6258182,-122.3751355
64,2025_10_08_10-20-23,64.01664596619283,0.9674632624942632,-33.59265899658203,20.750930786132812,47.6258347,-122.3751098,12367560,2025_10_08_10-20-21,12367560.110302234,0.9848334547132254,47.625825,-122.3751293
65,2025_10_08_10-20-35,65.00190109783851,0.9852551316456868,-33.08992385864258,21.048112869262695,47.6258513,-122.3750924,12367561,2025_10_08_10-20-33,12367561.072949352,0.9805125575512648,47.6258295,-122.3751254
66,2025_10_08_10-20-57,66.00129563614394,0.9993945383054239,-32.2763671875,20.92354965209961,47.6258369,-122.3751263,12367562,2025_10_08_10-20-56,12367562.0781645,1.007284041494131,47.6258368,-122.375127
67,2025_10_08_10-21-17,67.01379400833302,1.0124983721890857,-31.66600799560547,20.2843074798584,47.6258306,-122.3751697,12367563,2025_10_08_10-21-16,12367563.109809618,1.0241377614438534,47.6258423,-122.3751355
68,2025_10_08_10-21-31,68.02091508962785,1.0071210812948266,-31.54933738708496,19.556167602539062,47.625827,-122.3751963,12367564,2025_10_08_10-21-30,12367564.102833085,0.9785929340869188,47.6258433,-122.3751452
69,2025_10_08_10-21-46,69.01081686459155,0.9899017749636982,-31.5998477935791,18.6530704498291,47.6258299,-122.3751947,12367565,2025_10_08_10-21-44,12367565.10753167,0.9967667162418365,47.6258429,-122.3751572
70,2025_10_08_10-21-59,70.003067687816,0.9922508232244525,-31.720266342163086,17.733701705932617,47.6258215,-122.3752312,12367566,2025_10_08_10-21-58,12367566.113415033,0.9987825620919466,47.6258419,-122.3751695
71,2025_10_08_10-22-08,71.06883052853263,1.06576284071663,-32.20125198364258,16.899377822875977,47.6258236,-122.3752413,12367567,2025_10_08_10-22-07,12367567.180292735,1.0643384996801615,47.6258376,-122.3751806
72,2025_10_08_10-22-11,72.00265757466369,0.9338270461310572,-33.06782913208008,16.554672241210938,47.6258278,-122.3751936,12367568,2025_10_08_10-22-10,12367568.115548147,0.9745955020189285,47.6258298,-122.3751852
73,2025_10_08_10-22-15,73.01979906589732,1.0171414912336303,-34.0552864074707,16.313873291015625,47.6258193,-122.3751924,12367569,2025_10_08_10-22-14,12367569.134914536,0.9980239793658257,47.6258209,-122.3751884
74,2025_10_08_10-22-19,74.04626008741208,1.0264610215147627,-35.015716552734375,15.956010818481445,47.6258065,-122.3752126,12367570,2025_10_08_10-22-18,12367570.15951812,0.9963824860751629,47.6258123,-122.3751932
75,2025_10_08_10-22-25,75.00396792046328,0.9577078330512023,-35.93867492675781,15.71768856048584,47.6258066,-122.3751839,12367571,2025_10_08_10-22-24,12367571.119445665,0.9779773950576782,47.625804,-122.3751964
76,2025_10_08_10-22-48,76.03059241491944,1.0266244944561578,-35.3479118347168,16.252126693725586,47.6258086,-122.3751798,12367572,2025_10_08_10-22-47,12367572.166608108,1.0190217215567827,47.6258092,-122.3751893
77,2025_10_08_10-22-56,77.00189964566857,0.971307230749133,-34.49945068359375,16.689416885375977,47.6258143,-122.3751754,12367573,2025_10_08_10-22-55,12367573.13566894,1.0049588289111853,47.6258168,-122.3751835
78,2025_10_08_10-23-04,78.02312181986142,1.0212221741928431,-33.52043533325195,16.97161102294922,47.6258263,-122.3751602,12367574,2025_10_08_10-23-03,12367574.160853187,0.9613742120563984,47.6258256,-122.3751797
79,2025_10_08_10-23-11,79.0331068848516,1.0099850649901896,-32.574607849121094,17.3134822845459,47.6258376,-122.3751506,12367575,2025_10_08_10-23-11,12367575.173382144,1.0505318716168404,47.6258341,-122.3751752
80,2025_10_08_10-23-18,80.02043147189939,0.9873245870477803,-31.667816162109375,17.698497772216797,47.6258524,-122.3751351,12367576,2025_10_08_10-23-17,12367576.167839056,0.9648489840328693,47.6258423,-122.37517
81,2025_10_08_10-23-24,81.04198191404896,1.0215504421495751,-30.702510833740234,18.027006149291992,47.6258478,-122.3751511,12367577,2025_10_08_10-23-23,12367577.1795542,0.999182803556323,47.6258509,-122.3751657
82,2025_10_08_10-23-31,82.02397102655749,0.9819891125085292,-29.769681930541992,18.326059341430664,47.6258617,-122.3751384,12367578,2025_10_08_10-23-30,12367578.16599317,0.9918575007468462,47.6258593,-122.3751617
83,2025_10_08_10-23-37,83.04106834519436,1.0170973186368713,-28.837736129760742,18.726268768310547,47.6258611,-122.3751482,12367579,2025_10_08_10-23-36,12367579.18710559,1.0127759966999292,47.6258677,-122.3751564
84,2025_10_08_10-23-45,84.01428114103146,0.9732127958370995,-28.051673889160156,19.282306671142578,47.625888,-122.3751133,12367580,2025_10_08_10-23-44,12367580.170860669,1.0280092880129814,47.6258748,-122.3751489
85,2025_10_08_10-23-50,85.06553731000326,1.051256168971804,-27.20698356628418,19.906198501586914,47.6259028,-122.3750986,12367581,2025_10_08_10-23-49,12367581.21466951,0.9580884464085102,47.6258823,-122.3751406
86,2025_10_08_10-23-56,86.02728437287294,0.9617470628696765,-26.465152740478516,20.516794204711914,47.625898,-122.3751128,12367582,2025_10_08_10-23-55,12367582.179699719,1.0104888826608658,47.625889,-122.3751325
87,2025_10_08_10-24-02,87.06147573852444,1.0341913656514947,-25.652048110961914,21.155305862426758,47.6259063,-122.3751044,12367583,2025_10_08_10-24-01,12367583.214748167,1.0125408433377743,47.6258963,-122.375124
88,2025_10_08_10-24-08,88.00458687089582,0.943111132371385,-24.913875579833984,21.74058723449707,47.6259013,-122.3751176,12367584,2025_10_08_10-24-07,12367584.157647835,1.0124850329011679,47.6259029,-122.3751162
89,2025_10_08_10-24-15,89.00502889636745,1.000442025471628,-24.068954467773438,22.260177612304688,47.6259105,-122.3751104,12367585,2025_10_08_10-24-14,12367585.163964665,0.9630583431571722,47.6259105,-122.3751092
90,2025_10_08_10-24-23,90.0006945008775,0.9956656045100516,-23.165971755981445,22.670373916625977,47.6259144,-122.3751184,12367586,2025_10_08_10-24-22,12367586.159819653,0.9944317899644375,47.6259186,-122.3751038
91,2025_10_08_10-24-32,91.0337527644498,1.0330582635723005,-22.2274169921875,23.097347259521484,47.6259183,-122.3751217,12367587,2025_10_08_10-24-31,12367587.202830195,1.013774773105979,47.6259271,-122.3750981
92,2025_10_08_10-24-43,92.00011156912464,0.9663588046748401,-21.365924835205078,23.511211395263672,47.6259278,-122.3751128,12367588,2025_10_08_10-24-41,12367588.172348931,1.0182455014437437,47.6259348,-122.3750926
93,2025_10_08_10-24-52,93.01118578055969,1.0110742114350444,-20.380949020385742,23.64967155456543,47.6259316,-122.3751195,12367589,2025_10_08_10-24-50,12367589.192841325,0.9784510470926762,47.6259437,-122.3750907
94,2025_10_08_10-25-03,94.0131252153696,1.0019394348099127,-19.441143035888672,23.531660079956055,47.6259393,-122.3751216,12367590,2025_10_08_10-25-01,12367590.189125389,1.003647405654192,47.6259521,-122.3750922
95,2025_10_08_10-25-13,95.01961765545043,1.0064924400808337,-18.456005096435547,23.42532730102539,47.6259497,-122.3751168,12367591,2025_10_08_10-25-11,12367591.204524573,0.9938922263681889,47.625961,-122.3750936
96,2025_10_08_10-25-24,96.00648806354823,0.9868704080978006,-17.5977725982666,23.09462547302246,47.6259647,-122.3751037,12367592,2025_10_08_10-25-22,12367592.19839017,1.009014070034027,47.6259687,-122.3750981
97,2025_10_08_10-25-31,97.01369094660399,1.0072028830557542,-16.643810272216797,23.413028717041016,47.6259802,-122.3750898,12367593,2025_10_08_10-25-30,12367593.198772334,0.9946391489356756,47.6259772,-122.3750939
98,2025_10_08_10-25-38,98.021379615967,1.00768866936302,-15.681844711303711,23.70614242553711,47.625992,-122.3750778,12367594,2025_10_08_10-25-37,12367594.213589432,1.029412193223834,47.6259859,-122.37509
99,2025_10_08_10-25-46,99.01733175350579,0.9959521375387794,-14.712774276733398,23.923851013183594,47.6259962,-122.3750754,12367595,2025_10_08_10-25-45,12367595.210398097,0.9877373110502958,47.6259946,-122.3750871
100,2025_10_08_10-25-53,100.01252713310855,0.9951953796027624,-13.753928184509277,24.181108474731445,47.6260071,-122.3750679,12367596,2025_10_08_10-25-52,12367596.206527205,0.9858462493866682,47.6260032,-122.3750836
101,2025_10_08_10-26-01,101.03234229812563,1.0198151650170786,-12.757290840148926,24.370983123779297,47.6260177,-122.375056,12367597,2025_10_08_10-26-00,12367597.223414505,1.017943911254406,47.6260121,-122.3750811
102,2025_10_08_10-26-08,102.01037690104275,0.9780346029171199,-11.833575248718262,24.664386749267578,47.6260249,-122.3750498,12367598,2025_10_08_10-26-07,12367598.204321261,0.9827143587172031,47.6260204,-122.3750772
103,2025_10_08_10-26-16,103.01088229700187,1.0005053959591237,-10.862504959106445,24.87755012512207,47.6260259,-122.3750492,12367599,2025_10_08_10-26-15,12367599.214222258,1.0141022074967623,47.6260292,-122.3750744
104,2025_10_08_10-26-25,104.0248885283078,1.0140062313059275,-9.870132446289062,25.038898468017578,47.626036,-122.3750467,12367600,2025_10_08_10-26-23,12367600.230688415,0.9970355778932571,47.6260381,-122.3750722
105,2025_10_08_10-26-33,105.04672274454236,1.0218342162345664,-8.884317398071289,25.290569305419922,47.6260632,-122.3750334,12367601,2025_10_08_10-26-31,12367601.249168545,1.0014131218194962,47.6260469,-122.3750689
106,2025_10_08_10-26-40,106.01406554295085,0.967342798408481,-7.954453468322754,25.551013946533203,47.6260712,-122.3750344,12367602,2025_10_08_10-26-38,12367602.221974755,0.9981957320123911,47.6260553,-122.3750654
107,2025_10_08_10-26-46,107.02979949490336,1.0157339519525124,-6.991865158081055,25.873416900634766,47.6260915,-122.375031,12367603,2025_10_08_10-26-44,12367603.233988907,0.9846432041376829,47.6260639,-122.3750611
108,2025_10_08_10-26-52,108.0375731523632,1.0077736574598362,-6.023040294647217,26.1420841217041,47.626078,-122.3750357,12367604,2025_10_08_10-26-51,12367604.242746307,0.9998262319713831,47.6260726,-122.3750575
109,2025_10_08_10-26-59,109.00170639526443,0.9641332429012408,-5.090362548828125,26.36164093017578,47.626086,-122.3750359,12367605,2025_10_08_10-26-58,12367605.210409325,1.009849051013589,47.626081,-122.3750546
110,2025_10_08_10-27-08,110.00421925893912,1.0025128636746814,-4.141279220581055,26.65042495727539,47.6260898,-122.3750382,12367606,2025_10_08_10-27-06,12367606.213394731,0.9885732755064964,47.6260895,-122.3750507
111,2025_10_08_10-27-16,111.01317658740192,1.0089573284627988,-3.1769723892211914,26.935962677001953,47.6260933,-122.3750432,12367607,2025_10_08_10-27-14,12367607.228314372,1.003462703898549,47.6260982,-122.3750469
112,2025_10_08_10-27-24,112.00453419679324,0.9913576093913292,-2.204167604446411,27.116491317749023,47.6261054,-122.3750484,12367608,2025_10_08_10-27-22,12367608.216772925,1.000957578420639,47.6261069,-122.3750445
113,2025_10_08_10-27-32,113.03355303409008,1.0290188372968316,-1.1777102947235107,27.177797317504883,47.6261156,-122.3750506,12367609,2025_10_08_10-27-30,12367609.256232109,1.0180589649826288,47.6261162,-122.3750437
114,2025_10_08_10-27-40,114.02142336332201,0.9878703292319386,-0.19270046055316925,27.14383888244629,47.6261164,-122.3750516,12367610,2025_10_08_10-27-38,12367610.238838406,0.9824005924165249,47.626125,-122.3750441
115,2025_10_08_10-27-52,115.00598350134891,0.9845601380268931,0.7662521004676819,27.31842803955078,47.6261183,-122.3750571,12367611,2025_10_08_10-27-49,12367611.22335078,0.9921166691929102,47.6261336,-122.3750418
116,2025_10_08_10-28-00,116.03078012573398,1.0247966243850755,1.780288815498352,27.395183563232422,47.6261455,-122.3750506,12367612,2025_10_08_10-27-58,12367612.247689413,1.005616033449769,47.6261427,-122.3750407
117,2025_10_08_10-28-08,117.00257574852432,0.9717956227903386,2.7391602993011475,27.506574630737305,47.6261546,-122.3750493,12367613,2025_10_08_10-28-06,12367613.230080672,0.9902785681188107,47.6261514,-122.3750393
118,2025_10_08_10-28-17,118.03843453964853,1.0358587911242125,3.761965751647949,27.643787384033203,47.6261671,-122.3750406,12367614,2025_10_08_10-28-15,12367614.257796612,1.0194036532193422,47.6261605,-122.3750375
119,2025_10_08_10-28-24,119.00590395245158,0.967469412803041,4.711821556091309,27.818466186523438,47.6261803,-122.3750335,12367615,2025_10_08_10-28-23,12367615.23288023,1.0086882505565882,47.6261691,-122.3750352
120,2025_10_08_10-28-35,120.01085563139597,1.0049516789443942,5.52680778503418,27.797243118286133,47.6261898,-122.3750317,12367616,2025_10_08_10-28-33,12367616.216256024,0.9934333991259336,47.6261764,-122.3750354
121,2025_10_08_10-28-54,121.00981823062273,0.9989625992267577,5.909487724304199,28.604713439941406,47.6261997,-122.3750221,12367617,2025_10_08_10-28-49,12367617.244384019,0.9877541642636061,47.6261799,-122.3750247
122,2025_10_08_10-29-15,122.02186821303538,1.0120499824126483,6.248177528381348,28.88324546813965,47.6261888,-122.3750058,12367618,2025_10_08_10-29-12,12367618.237806773,1.003427553921938,47.6261829,-122.375021
123,2025_10_08_10-29-24,123.01076708856908,0.9888988755337067,7.034267425537109,29.249238967895508,47.6261861,-122.375004,12367619,2025_10_08_10-29-22,12367619.225612838,1.0062204115092754,47.6261899,-122.3750161
124,2025_10_08_10-29-37,124.01487094492732,1.0041038563582418,7.976047992706299,29.519542694091797,47.6262017,-122.3750081,12367620,2025_10_08_10-29-35,12367620.2444492,0.9919698536396027,47.6261984,-122.3750125
125,2025_10_08_10-29-46,125.00586731796746,0.990996373040133,8.914472579956055,29.8240909576416,47.6262192,-122.375012,12367621,2025_10_08_10-29-44,12367621.234611155,0.9887084662914276,47.6262068,-122.3750084
126,2025_10_08_10-29-54,126.00879275202965,1.0029254340621918,9.9028902053833,29.936256408691406,47.6262287,-122.3750136,12367622,2025_10_08_10-29-52,12367622.239792367,1.0036856960505247,47.6262157,-122.3750068
127,2025_10_08_10-30-02,127.00332440343885,0.9945316514092042,10.867115020751953,29.78983497619629,47.6262252,-122.3750096,12367623,2025_10_08_10-30-00,12367623.243722811,1.0140493512153625,47.6262244,-122.3750088
