Date,Time,Latitude,Longitude,EKFlat,EKFlon,DVLx,DVLy,DVLlat,DVLlon,Altitude,Depth,Depth_Source,Heading,Velocity_mps,Width,Area_m2,Distance,NEDz,VFR_alt
2025-09-02,09:59:26,47.6215257,-122.3666161,,,0.0,0.0,47.6215257,-122.3666161,0.9286630950509546,-15.612249374389648,NEDz,50.86257578507412,0.02623487607561012,1.6181250898615076,1.8898272928831112,0.0,15.612249374389648,0.0
2025-09-02,09:59:27,47.6215341,-122.3666058,,,0.009586334228515625,0.024929046630859375,47.621525786221255,-122.36661576836237,0.9107909482077691,-15.63842487335205,NEDz,51.93531266751973,0.03197606369895113,1.5869842279377808,1.8183585265739721,0.02670870962559538,15.63842487335205,0.0
2025-09-02,09:59:28,47.6215403,-122.3665909,,,0.0469512939453125,0.08026504516601562,47.621526122288586,-122.36661503221308,0.870537607900558,-15.666990280151367,NEDz,55.88176088541095,0.05983318248262969,1.516845831947939,1.6608677868472985,0.06676985059531486,15.666990280151367,0.0
2025-09-02,09:59:29,47.6215428,-122.3665836,,,0.10281753540039062,0.1392822265625,47.62152662475985,-122.36661424709204,0.8294021577938743,-15.685956001281738,NEDz,58.076501502116315,0.0739370201025968,1.4451704264590202,1.5079583166551345,0.08126539629081145,15.685956001281738,0.0
2025-09-02,09:59:30,47.6215375,-122.3665926,,,0.16297149658203125,0.20087051391601562,47.62152716579567,-122.36661342776691,0.7938918571214418,-15.69516372680664,NEDz,58.138613743759365,0.08202909432552956,1.3832964177116067,1.3812556375874085,0.08609074389840954,15.69516372680664,0.0
2025-09-02,09:59:31,47.6215383,-122.3665903,,,0.23672103881835938,0.26897430419921875,47.621527829112644,-122.36661252176431,0.7665775242973777,-15.691571235656738,NEDz,57.83054380496234,0.094917723560397,1.3357032620333131,1.2878751588533435,0.1003848655475837,15.691571235656738,0.0
2025-09-02,09:59:32,47.6215384,-122.3665887,,,0.3226432800292969,0.3469276428222656,47.62152860191312,-122.36661148473057,0.7452631624121415,-15.678974151611328,NEDz,57.773974717253104,0.1010592636309172,1.2985646011726741,1.2171570465873676,0.11601445831097923,15.678974151611328,0.0
2025-09-02,09:59:33,47.6215403,-122.3665844,,,0.4094696044921875,0.4206733703613281,47.621529382845075,-122.36661050367177,0.7239673623572225,-15.66317081451416,NEDz,57.50846187824113,0.10202674644634775,1.261458282895157,1.148787026593008,0.1139177025312607,15.66317081451416,0.0
2025-09-02,09:59:34,47.6215454,-122.3665755,,,0.5007286071777344,0.5000534057617188,47.62153020364536,-122.36660944765828,0.7154838442802429,-15.636628150939941,NEDz,57.227018529849914,0.1059352938606534,1.2466763953367836,1.1217826926604992,0.12095203839261214,15.636628150939941,0.0
2025-09-02,09:59:35,47.6215461,-122.3665722,,,0.594146728515625,0.5839805603027344,47.621531043865154,-122.36660833115324,0.7133695405462513,-15.605143547058105,NEDz,57.22631498583925,0.11464232931156522,1.242992381254829,1.1151576075794578,0.125581498094474,15.605143547058105,0.0
2025-09-02,09:59:36,47.6215461,-122.3665722,,,0.6888504028320312,0.6684341430664062,47.62153189564746,-122.36660720764499,0.7214594270731952,-15.575010299682617,NEDz,57.0845380437479,0.1187024171287949,1.257088395657837,1.1406206460963715,0.12689047864457095,15.575010299682617,0.0
2025-09-02,09:59:37,47.6215459,-122.3665702,,,0.7769889831542969,0.7608604431152344,47.62153268838209,-122.36660597807355,0.7150866788935799,-15.541696548461914,NEDz,56.78762500672591,0.11226308440541946,1.2459843647388107,1.1206217869310495,0.12771464396043422,15.541696548461914,0.0
2025-09-02,09:59:38,47.6215357,-122.3665902,,,0.86578369140625,0.8483543395996094,47.621533487018056,-122.36660481411916,0.7255434419797815,-15.511638641357422,NEDz,56.33745521463033,0.11472452221357304,1.264204482237495,1.1535922283421718,0.12465826140119234,15.511638641357422,0.0
2025-09-02,09:59:39,47.6215383,-122.3665883,,,0.9587440490722656,0.9346046447753906,47.621534323120635,-122.36660366670857,0.7274331169969895,-15.481178283691406,NEDz,55.77195285864126,0.11820003820613106,1.2674970977977813,1.1595510090452932,0.12680987043723746,15.481178283691406,0.0
2025-09-02,09:59:40,47.6215426,-122.3665817,,,1.0581130981445312,1.0210113525390625,47.621535216864174,-122.3666025172173,0.7299999594688416,-15.4497652053833,NEDz,55.5045915223775,0.12107390070215185,1.2719696263472204,1.1677065966873121,0.13168267562623007,15.4497652053833,0.0
2025-09-02,09:59:41,47.621548,-122.3665686,,,1.1680107116699219,1.1014862060546875,47.621536205303556,-122.36660144663904,0.737934766256291,-15.414403915405273,NEDz,55.219164990410135,0.12057781207334736,1.2857954260526316,1.1933797974317044,0.13621192130991114,15.414403915405273,0.0
2025-09-02,09:59:42,47.6215529,-122.3665567,,,1.2746124267578125,1.1826858520507812,47.62153716409902,-122.36660036641865,0.7436216277045172,-15.376364707946777,NEDz,55.18156380961515,0.12007002101556676,1.2957043513033288,1.2117421877213974,0.13400488114084036,15.376364707946777,0.0
2025-09-02,09:59:43,47.6215529,-122.3665567,,,1.3832778930664062,1.2598342895507812,47.62153814145625,-122.36659934009255,0.7554545402526855,-15.347359657287598,NEDz,55.37060508073673,0.12265451989550004,1.3163223049857433,1.2507344239690128,0.13326689377619458,15.347359657287598,0.0
2025-09-02,09:59:44,47.6215502,-122.3665564,,,1.4958534240722656,1.3380393981933594,47.62153915398132,-122.36659829970924,0.7639459326460555,-15.322410583496094,NEDz,55.02374486793348,0.1256190785685101,1.331117912943888,1.2791112081341982,0.13707402817108955,15.322410583496094,0.0
2025-09-02,09:59:45,47.6215469,-122.3665632,,,1.6045074462890625,1.4159164428710938,47.621540131235605,-122.36659726369024,0.7733151951561803,-15.300848960876465,NEDz,54.70996533036098,0.12422942281093287,1.347443143075166,1.3108404454830258,0.1336807040362446,15.300848960876465,0.0
2025-09-02,09:59:46,47.6215499,-122.3665617,,,1.7136573791503906,1.4960403442382812,47.62154111295021,-122.36659619778068,0.7711827754974365,-15.282062530517578,NEDz,54.666961524945336,0.12636634274836508,1.343727563366749,1.3032448662760843,0.13540143061995774,15.282062530517578,0.0
2025-09-02,09:59:47,47.6215513,-122.3665584,,,1.8228683471679688,1.5685348510742188,47.62154209521378,-122.36659523336698,0.7738285487038749,-15.262093544006348,NEDz,54.421108561192604,0.12290500019277845,1.3483376227416035,1.3121838661649883,0.13108199364032522,15.262093544006348,0.0
2025-09-02,09:59:48,47.6215556,-122.3665493,,,1.9299163818359375,1.6405792236328125,47.62154305802353,-122.36659427494152,0.7765217138373334,-15.242254257202148,NEDz,54.45869204374579,0.1253853574719118,1.3530302589589933,1.321330951480064,0.12903361323173157,15.242254257202148,0.0
2025-09-02,09:59:49,47.6215556,-122.3665493,,,2.0481300354003906,1.7149467468261719,47.62154412125891,-122.36659328561053,0.7743315275977639,-15.223294258117676,NEDz,54.60923642457739,0.13054768111616533,1.3492140253597438,1.3140163958264661,0.1396602892556484,15.223294258117676,0.0
2025-09-02,09:59:50,47.6215481,-122.3665683,,,2.1684608459472656,1.7950630187988281,47.62154520353639,-122.3665922198024,0.7783695381620656,-15.204837799072266,NEDz,54.48767038339987,0.1362499699158513,1.356249952858148,1.3276426417441791,0.1445618241503079,15.204837799072266,0.0
2025-09-02,09:59:51,47.6215508,-122.3665647,,,2.286548614501953,1.8833427429199219,47.62154626563954,-122.36659104539366,0.7745989070219153,-15.186882972717285,NEDz,54.43077724194304,0.13969903865600014,1.3496799137503104,1.3148003166643467,0.14743822697361042,15.186882972717285,0.0
