time,date,flight_time,depth,heading,battery_remaining,lat,lon,satellite_count,temp,seq,avg_dist,avg_conf,EucDIS,clock,clock_min,lat_smooth,lon_smooth,EucSmooth,heading_degrees,radians,sim_x,sim_y,sim_steps,width,height,area
14:23:57,10/6/2022,0:42:14,-5.85216,286,80,47.630455,-122.398468,10,54.95,42.26666667,0.902888889,100,0,26,0.433333333,47.6304533,-122.3984686,0.177923215,286,4.991642211,47.63045782,-122.3984643,8.02E-07,2.531607076,1.106582045,2.801430936
14:23:58,10/6/2022,0:42:15,-5.7912,286,80,47.630455,-122.398468,10,54.95,42.28333333,0.897,100,0,27,0.45,47.63045349,-122.398471,0.1794443,286,4.991642211,47.63045782,-122.3984643,0,2.51509524,1.099364614,2.765006708
14:23:59,10/6/2022,0:42:16,-5.73024,285,80,47.630455,-122.3984756,10,54.95,42.3,0.899888889,100,0.570977034,28,0.466666667,47.63045368,-122.3984734,0.180559142,285,4.974188917,47.63045828,-122.3984661,1.80E-06,2.523195386,1.102905241,2.782845415
14:24:00,10/6/2022,0:42:17,-5.73024,286,80,47.6304588,-122.3984756,10,54.95,42.31666667,0.906,100,0.422337498,29,0.483333333,47.63045387,-122.3984758,0.181284476,286,4.991642211,47.63045879,-122.3984678,1.83E-06,2.54033031,1.110395028,2.820770146
14:24:01,10/6/2022,0:42:18,-5.69976,287,80,47.630455,-122.3984756,10,54.95,42.33333333,0.925666667,100,0.422337498,30,0.5,47.63045405,-122.3984782,0.181637121,287,5.009095506,47.63045911,-122.3984689,1.11E-06,2.595473609,1.134498526,2.944560983
14:24:02,10/6/2022,0:42:19,-5.66928,286,80,47.630455,-122.3984832,10,54.95,42.35,0.9579,100,0.570977032,31,0.516666667,47.63045424,-122.3984806,0.181633845,286,4.991642211,47.63045951,-122.3984703,1.43E-06,2.685852543,1.17400375,3.153200957
14:24:03,10/6/2022,0:42:20,-5.69976,285,80,47.6304512,-122.3984832,10,54.95,42.36666667,0.989,100,0.422337496,32,0.533333333,47.63045442,-122.398483,0.181291522,285,4.974188917,47.63045974,-122.3984711,9.04E-07,2.773053726,1.212119959,3.361273769
14:24:04,10/6/2022,0:42:21,-5.69976,285,80,47.6304588,-122.3984756,10,54.95,42.38333333,1.002555556,100,1.019554126,33,0.55,47.63045459,-122.3984854,0.180626939,285,4.974188917,47.6304602,-122.3984728,1.75E-06,2.811062102,1.228733669,3.454046651
14:24:05,10/6/2022,0:42:22,-5.69976,285,80,47.6304626,-122.3984756,10,54.95,42.4,1.003555556,100,0.422337499,34,0.566666667,47.63045477,-122.3984877,0.179656983,285,4.974188917,47.63046032,-122.3984733,4.72E-07,2.813865999,1.229959271,3.460940572
14:24:06,10/6/2022,0:42:23,-5.66928,288,80,47.6304626,-122.3984756,10,54.95,42.41666667,1.016111111,100,0,35,0.583333333,47.63045494,-122.3984901,0.178398482,288,5.0265488,47.63046077,-122.3984747,1.47E-06,2.849070478,1.245347379,3.548082454
14:24:07,10/6/2022,0:42:24,-5.66928,286,80,47.6304626,-122.3984832,10,54.95,42.43333333,1.030666667,100,0.570976949,36,0.6,47.63045511,-122.3984924,0.176868332,286,4.991642211,47.63046127,-122.3984764,1.81E-06,2.889882751,1.263186691,3.65046143
14:24:08,10/6/2022,0:42:25,-5.6388,285,80,47.6304626,-122.3984909,10,54.95,42.45,1.032222222,100,0.578489805,37,0.616666667,47.63045527,-122.3984948,0.175083386,285,4.974188917,47.63046142,-122.398477,5.66E-07,2.894244368,1.265093183,3.661488819
14:24:09,10/6/2022,0:42:26,-5.66928,285,80,47.6304588,-122.3984985,10,54.95,42.46666667,1.026333333,100,0.710199733,38,0.633333333,47.63045543,-122.3984971,0.173060549,285,4.974188917,47.6304619,-122.3984788,1.86E-06,2.877732532,1.257875751,3.619829971
14:24:10,10/6/2022,0:42:27,-5.69976,285,80,47.630455,-122.3985061,10,54.95,42.48333333,1.001777778,100,0.710199767,39,0.65,47.63045559,-122.3984993,0.170816685,285,4.974188917,47.63046275,-122.3984819,3.28E-06,2.808881294,1.227780424,3.448689465
14:24:11,10/6/2022,0:42:28,-5.73024,286,80,47.630455,-122.3985061,10,54.95,42.5,0.967,100,0,40,0.666666667,47.63045574,-122.3985015,0.168368697,286,4.991642211,47.63046328,-122.3984838,1.92E-06,2.711368002,1.185156724,3.213396019
14:24:12,10/6/2022,0:42:29,-5.69976,286,80,47.630455,-122.3985061,10,54.95,42.51666667,0.9451,100,0,41,0.683333333,47.63045589,-122.3985037,0.165733504,286,4.991642211,47.63046369,-122.3984852,1.50E-06,2.649962666,1.15831605,3.069494287
14:24:13,10/6/2022,0:42:30,-5.66928,286,80,47.6304588,-122.3985061,10,54.95,42.53333333,0.960444444,100,0.422337497,42,0.7,47.63045604,-122.3985059,0.162928001,286,4.991642211,47.63046415,-122.3984868,1.66E-06,2.692986902,1.177122225,3.169974734
14:24:14,10/6/2022,0:42:31,-5.66928,286,80,47.630455,-122.3985061,10,54.95,42.55,0.985,100,0.422337497,43,0.716666667,47.63045618,-122.398508,0.159969062,286,4.991642211,47.6304647,-122.3984887,1.98E-06,2.76183814,1.207217553,3.33413948
14:24:15,10/6/2022,0:42:32,-5.66928,286,80,47.6304588,-122.3985137,10,54.95,42.56666667,1.000777778,100,0.710199765,44,0.733333333,47.63045632,-122.3985101,0.156873661,286,4.991642211,47.63046511,-122.3984902,1.50E-06,2.806077397,1.226554822,3.441807763
14:24:16,10/6/2022,0:42:33,-5.69976,286,80,47.6304588,-122.3985137,10,54.95,42.58333333,0.998222222,100,0,45,0.75,47.63045645,-122.3985121,0.153658691,286,4.991642211,47.63046539,-122.3984911,1.02E-06,2.798911884,1.223422729,3.424252415
14:24:17,10/6/2022,0:42:34,-5.66928,286,80,47.630455,-122.3985137,10,54.95,42.6,0.966111111,100,0.422337498,46,0.766666667,47.63045658,-122.3985141,0.150341068,286,4.991642211,47.63046588,-122.3984928,1.76E-06,2.708875649,1.184067301,3.207491077
14:24:18,10/6/2022,0:42:35,-5.66928,286,80,47.630455,-122.3985137,10,54.95,42.61666667,0.949666667,100,0,47,0.783333333,47.6304567,-122.3985161,0.146937741,286,4.991642211,47.6304664,-122.3984947,1.91E-06,2.662767127,1.163912964,3.099229179
14:24:19,10/6/2022,0:42:36,-5.69976,285,80,47.630455,-122.3985214,10,54.95,42.63333333,0.962555556,100,0.578489887,48,0.8,47.63045682,-122.398518,0.143465643,285,4.974188917,47.63046695,-122.3984967,2.13E-06,2.698906239,1.179709606,3.183925616
14:24:20,10/6/2022,0:42:37,-5.66928,285,80,47.630455,-122.398529,10,54.95,42.65,0.970444444,100,0.570977029,49,0.816666667,47.63045691,-122.3985197,0.132427916,285,4.974188917,47.63046729,-122.398498,1.30E-06,2.721025868,1.189378241,3.23632896
14:24:21,10/6/2022,0:42:38,-5.66928,285,80,47.6304512,-122.398529,10,54.95,42.66666667,0.9792,100,0.422337494,50,0.833333333,47.63045697,-122.3985217,0.150061208,285,4.974188917,47.63046754,-122.3984989,9.77E-07,2.74557554,1.200109063,3.29499009
14:24:22,10/6/2022,0:42:39,-5.66928,285,80,47.6304512,-122.398529,10,54.95,42.68333333,0.994111111,100,0,51,0.85,47.63045701,-122.3985236,0.14316656,285,4.974188917,47.6304679,-122.3985002,1.36E-06,2.787384753,1.218384145,3.396105389
14:24:23,10/6/2022,0:42:40,-5.69976,285,80,47.630455,-122.398529,10,54.95,42.7,0.991555556,100,0.422337494,52,0.866666667,47.63045702,-122.3985255,0.137962099,285,4.974188917,47.63046832,-122.3985018,1.62E-06,2.78021924,1.215252052,3.378667136
14:24:24,10/6/2022,0:42:41,-5.69976,286,80,47.630455,-122.398529,10,54.95,42.71666667,0.966555556,100,0,53,0.883333333,47.63045701,-122.3985273,0.13446297,286,4.991642211,47.63046866,-122.398503,1.25E-06,2.710121825,1.184612012,3.210442869
14:24:25,10/6/2022,0:42:42,-5.69976,287,80,47.630455,-122.398529,10,54.95,42.73333333,0.939444444,100,0,54,0.9,47.63045697,-122.398529,0.129187194,287,5.009095506,47.63046912,-122.3985045,1.57E-06,2.634105073,1.151384592,3.032867995
14:24:26,10/6/2022,0:42:43,-5.66928,287,80,47.6304588,-122.398529,10,54.95,42.75,0.946444444,100,0.422337496,55,0.916666667,47.63045684,-122.3985306,0.123066632,287,5.009095506,47.63046963,-122.3985062,1.74E-06,2.653732349,1.159963803,3.078233468
14:24:27,10/6/2022,0:42:44,-5.66928,287,80,47.630455,-122.3985366,10,54.95,42.76666667,0.973444444,100,0.710199764,56,0.933333333,47.63045671,-122.3985322,0.117963236,287,5.009095506,47.63047019,-122.398508,1.92E-06,2.729437557,1.193055046,3.256369249
14:24:28,10/6/2022,0:42:45,-5.69976,287,80,47.6304512,-122.3985366,10,54.95,42.78333333,0.996777778,100,0.422337494,57,0.95,47.63045657,-122.3985335,0.101644868,287,5.009095506,47.63047075,-122.3985098,1.90E-06,2.794861811,1.221652416,3.414349683
14:24:29,10/6/2022,0:42:46,-5.69976,284,80,47.6304512,-122.3985366,10,54.95,42.8,0.983333333,100,0,58,0.966666667,47.63045664,-122.3985348,0.095147034,284,4.956735622,47.63047111,-122.3985113,1.50E-06,2.757164979,1.205174883,3.322865982
14:24:30,10/6/2022,0:42:47,-5.69976,285,80,47.630455,-122.3985366,10,54.95,42.81666667,0.967,100,0.422337494,59,0.983333333,47.63045668,-122.3985358,0.077638357,285,4.974188917,47.63047119,-122.3985116,3.00E-07,2.711368002,1.185156724,3.213396019
14:24:31,10/6/2022,0:42:48,-5.66928,285,80,47.630455,-122.3985366,10,54.95,42.83333333,0.9632,100,0,60,1,47.63045662,-122.3985369,0.084112072,285,4.974188917,47.63047119,-122.3985116,0,2.700713194,1.180499438,3.188190409
14:24:32,10/6/2022,0:42:49,-5.66928,285,80,47.630455,-122.3985366,10,54.95,42.85,0.962222222,100,0,61,1.016666667,47.63045645,-122.3985379,0.08055508,285,4.974188917,47.63047119,-122.3985116,0,2.697971607,1.179301072,3.181720809
14:24:33,10/6/2022,0:42:50,-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.86666667,0.961777778,100,0.578489886,62,1.033333333,47.63045641,-122.3985391,0.084121051,285,4.974188917,47.63047167,-122.3985134,1.86E-06,2.69672543,1.17875636,3.178782254
14:24:34,10/6/2022,0:42:51,-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.88333333,0.950333333,100,0,63,1.05,47.63045687,-122.3985401,0.091032722,285,4.974188917,47.63047211,-122.398515,1.72E-06,2.664636392,1.164730031,3.103582028
14:24:35,10/6/2022,0:42:52,-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.9,0.932,100,0,64,1.066666667,47.63045758,-122.3985414,0.125405686,285,4.974188917,47.63047263,-122.398517,1.98E-06,2.613231621,1.142260669,2.9849917
14:24:36,10/6/2022,0:42:53,-5.66928,283,80,47.630455,-122.3985443,10,54.95,42.91666667,0.930333333,100,0,65,1.083333333,47.6304581,-122.3985425,0.102769127,283,4.939282328,47.63047278,-122.3985176,6.80E-07,2.60855846,1.140218,2.97432531
14:24:37,10/6/2022,0:42:54,-5.6388,280,80,47.6304588,-122.3985443,10,54.95,42.93333333,0.943222222,100,0.422337495,66,1.1,47.63045831,-122.3985437,0.093708081,280,4.886922444,47.63047278,-122.3985176,0,2.644697572,1.156014642,3.057309117
14:24:38,10/6/2022,0:42:55,-5.69976,278,80,47.630455,-122.3985443,10,54.95,42.95,0.965777778,100,0.422337495,67,1.116666667,47.6304584,-122.3985451,0.104070732,278,4.852015856,47.63047305,-122.3985195,1.95E-06,2.707941017,1.183658767,3.205278124
14:24:39,10/6/2022,0:42:56,-5.73024,275,80,47.6304588,-122.3985443,10,54.95,42.96666667,0.967,100,0.422337495,68,1.133333333,47.63045823,-122.3985464,0.103753493,275,4.799655972,47.63047331,-122.3985225,3.00E-06,2.711368002,1.185156724,3.213396019
14:24:40,10/6/2022,0:42:57,-5.73024,275,80,47.6304588,-122.3985443,10,54.95,42.98333333,0.9356,100,0,69,1.15,47.63045805,-122.3985479,0.113750421,275,4.799655972,47.63047345,-122.3985241,1.56E-06,2.623325649,1.146672835,3.008096258
14:24:41,10/6/2022,0:42:58,-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43,0.914111111,100,0.422337496,70,1.166666667,47.63045771,-122.3985494,0.116728198,275,4.799655972,47.63047357,-122.3985254,1.35E-06,2.563073026,1.120336019,2.87150303
14:24:42,10/6/2022,0:42:59,-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43.01666667,0.924666667,100,0,71,1.183333333,47.63045743,-122.3985509,0.112851315,275,4.799655972,47.63047372,-122.3985271,1.71E-06,2.592669713,1.133272924,2.938202387
14:24:43,10/6/2022,0:43:00,-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43.03333333,0.944555556,100,0,72,1.2,47.63045721,-122.3985521,0.098490989,275,4.799655972,47.63047377,-122.3985278,6.58E-07,2.6484361,1.157648778,3.065958815
14:24:44,10/6/2022,0:43:01,-5.69976,275,80,47.6304626,-122.3985443,10,54.95,43.05,0.951888889,100,0,73,1.216666667,47.63045697,-122.3985535,0.10666495,275,4.799655972,47.63047391,-122.3985294,1.63E-06,2.668998009,1.166636523,3.113750556
14:24:45,10/6/2022,0:43:02,-5.69976,275,80,47.6304626,-122.3985443,10,54.95,43.06666667,0.935555556,100,0,74,1.233333333,47.63045667,-122.3985548,0.105817284,275,4.799655972,47.63047409,-122.3985315,2.04E-06,2.623201031,1.146618364,3.007810474
14:24:46,10/6/2022,0:43:03,-5.69976,275,80,47.6304664,-122.3985443,10,54.95,43.08333333,0.924,100,0.422337495,75,1.25,47.63045648,-122.3985562,0.102184683,275,4.799655972,47.63047421,-122.3985328,1.30E-06,2.590800448,1.132455856,2.933967141
14:24:47,10/6/2022,0:43:04,-5.66928,275,80,47.6304702,-122.3985443,10,54.95,43.1,0.926444444,100,0.422337497,76,1.266666667,47.63045634,-122.3985575,0.099841475,275,4.799655972,47.63047432,-122.398534,1.26E-06,2.597654418,1.135451771,2.94951131
14:24:48,10/6/2022,0:43:05,-5.66928,275,80,47.6304626,-122.3985595,10,54.95,43.11666667,0.933666667,100,1.420399362,77,1.283333333,47.63045628,-122.3985586,0.086304433,275,4.799655972,47.63047441,-122.3985351,1.08E-06,2.617904782,1.144303338,2.995677181
14:24:49,10/6/2022,0:43:06,-5.66928,275,80,47.630455,-122.3985671,10,54.95,43.13333333,0.936555556,100,1.019554098,78,1.3,47.63045631,-122.3985599,0.098419157,275,4.799655972,47.63047463,-122.3985376,2.56E-06,2.626004928,1.147843965,3.014243909
14:24:50,10/6/2022,0:43:07,-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.15,0.9339,100,0,79,1.316666667,47.63045638,-122.3985612,0.09689268,276,4.817109267,47.63047485,-122.3985397,2.06E-06,2.618559024,1.144589312,2.997174672
14:24:51,10/6/2022,0:43:08,-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.16666667,0.923444444,100,0,80,1.333333333,47.6304569,-122.3985622,0.094298632,276,4.817109267,47.63047501,-122.3985412,1.53E-06,2.589242728,1.131774967,2.930440102
14:24:52,10/6/2022,0:43:09,-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.18333333,0.917777778,100,0,81,1.35,47.63045737,-122.3985634,0.105754622,276,4.817109267,47.63047518,-122.3985428,1.62E-06,2.573353981,1.124829891,2.894585478
14:24:53,10/6/2022,0:43:10,-5.66928,276,80,47.6304588,-122.3985671,10,54.95,43.2,0.930666667,100,0.422337495,82,1.366666667,47.63045773,-122.3985649,0.119363144,276,4.817109267,47.63047518,-122.3985428,0,2.609493092,1.140626534,2.97645706
14:24:54,10/6/2022,0:43:11,-5.66928,276,80,47.6304588,-122.3985671,10,54.95,43.21666667,0.942444444,100,0,83,1.383333333,47.63045798,-122.3985667,0.134742337,276,4.817109267,47.63047526,-122.3985436,7.94E-07,2.642516763,1.155061397,3.052269103
14:24:55,10/6/2022,0:43:12,-5.69976,276,80,47.6304626,-122.3985671,10,54.95,43.23333333,0.936222222,100,0.422337495,84,1.4,47.63045827,-122.3985683,0.122098941,276,4.817109267,47.63047553,-122.3985461,2.55E-06,2.625070295,1.147435431,3.012098667
14:24:56,10/6/2022,0:43:13,-5.73024,276,80,47.6304588,-122.3985671,10,54.95,43.25,0.924,100,0.422337495,85,1.416666667,47.6304585,-122.3985699,0.12810799,276,4.817109267,47.63047575,-122.3985482,2.12E-06,2.590800448,1.132455856,2.933967141
14:24:57,10/6/2022,0:43:14,-5.66928,276,80,47.6304626,-122.3985671,10,54.95,43.26666667,0.910333333,100,0.422337495,86,1.433333333,47.63045877,-122.3985715,0.122269827,276,4.817109267,47.63047578,-122.3985485,2.83E-07,2.552480528,1.115705968,2.847817759
14:24:58,10/6/2022,0:43:15,-5.66928,276,80,47.6304512,-122.3985824,10,54.95,43.28333333,0.914555556,100,1.710729294,87,1.45,47.63045916,-122.3985728,0.109058177,276,4.817109267,47.63047605,-122.3985511,2.58E-06,2.564319203,1.12088073,2.874295981
14:24:59,10/6/2022,0:43:16,-5.66928,276,80,47.6304512,-122.3985748,10,54.95,43.3,0.927222222,100,0.570977068,88,1.466666667,47.63045958,-122.3985742,0.115655511,276,4.817109267,47.63047623,-122.3985529,1.78E-06,2.599835226,1.136405017,2.954465795
14:25:00,10/6/2022,0:43:17,-5.69976,276,80,47.630455,-122.3985748,10,54.95,43.31666667,0.9245,100,0.422337492,89,1.483333333,47.63045995,-122.3985757,0.11969549,276,4.817109267,47.63047634,-122.3985539,1.02E-06,2.592202396,1.133068657,2.937143289
14:25:01,10/6/2022,0:43:18,-5.69976,276,80,47.630455,-122.3985824,10,54.95,43.33333333,0.903,100,0.570977027,90,1.5,47.6304602,-122.3985775,0.132343395,276,4.817109267,47.63047648,-122.3985552,1.30E-06,2.53191862,1.106718223,2.802120477
14:25:02,10/6/2022,0:43:19,-5.69976,276,80,47.630455,-122.3985824,10,54.95,43.35,0.890666667,100,0,91,1.516666667,47.63046041,-122.3985791,0.12711277,276,4.817109267,47.63047661,-122.3985565,1.32E-06,2.497337229,1.091602471,2.726099489
14:25:03,10/6/2022,0:43:20,-5.6388,274,80,47.630455,-122.3985824,10,54.95,43.36666667,0.909,100,0,92,1.533333333,47.63046052,-122.3985807,0.12222616,274,4.782202678,47.63047676,-122.3985585,2.03E-06,2.548741999,1.114071833,2.839481671
14:25:04,10/6/2022,0:43:21,-5.6388,275,80,47.6304588,-122.3985824,10,54.95,43.38333333,0.940444444,100,0.422337494,93,1.55,47.63046059,-122.3985826,0.138692599,275,4.799655972,47.63047687,-122.3985598,1.27E-06,2.63690897,1.152610194,3.039328158
14:25:05,10/6/2022,0:43:22,-5.69976,274,80,47.6304588,-122.3985824,10,54.95,43.4,0.951111111,100,0,94,1.566666667,47.63046058,-122.3985845,0.143086706,274,4.782202678,47.63047696,-122.3985611,1.29E-06,2.6668172,1.165683277,3.108664213
14:25:06,10/6/2022,0:43:23,-5.73024,274,80,47.6304588,-122.39859,10,54.95,43.41666667,0.929111111,100,0.570976985,95,1.583333333,47.63046061,-122.3985865,0.148779633,274,4.782202678,47.6304771,-122.3985631,2.00E-06,2.605131475,1.138720042,2.966515424
14:25:07,10/6/2022,0:43:24,-5.69976,273,80,47.6304588,-122.3985824,10,54.95,43.43333333,0.901666667,100,0.570976985,96,1.6,47.63046072,-122.3985884,0.142817011,273,4.764749383,47.63047717,-122.3985644,1.34E-06,2.528180091,1.105084088,2.79385159
14:25:08,10/6/2022,0:43:25,-5.66928,273,80,47.6304588,-122.3985977,10,54.95,43.45,0.8894,100,1.149466827,97,1.616666667,47.63046083,-122.3985901,0.133887047,273,4.764749383,47.63047725,-122.3985661,1.67E-06,2.493785626,1.090050042,2.718351126
14:25:09,10/6/2022,0:43:26,-5.6388,273,80,47.6304588,-122.3985977,10,54.95,43.46666667,0.903666667,100,0,98,1.633333333,47.63046103,-122.3985919,0.136209506,273,4.764749383,47.63047738,-122.3985686,2.52E-06,2.533787884,1.107535291,2.806259502
14:25:10,10/6/2022,0:43:27,-5.69976,273,80,47.6304588,-122.3985977,10,54.95,43.48333333,0.902888889,100,0,99,1.65,47.63046126,-122.3985937,0.138077328,273,4.764749383,47.63047752,-122.3985711,2.54E-06,2.531607076,1.106582045,2.801430936
14:25:11,10/6/2022,0:43:28,-5.73024,273,80,47.6304588,-122.3985977,10,54.95,43.5,0.886777778,100,0,100,1.666666667,47.63046163,-122.3985954,0.133941808,273,4.764749383,47.63047756,-122.3985719,7.43E-07,2.486433186,1.086836242,2.702345701
