time,date,flight_time,depth,heading,battery_remaining,lat,lon,satellite_count,temp,seq,avg_dist,avg_conf,EucDIS,clock,clock_min,lat_smooth,lon_smooth,EucSmooth,heading_degrees,radians,sim_x,sim_y,sim_steps,width,height,area
13:57:57,10/6/2022,0:16:14,-5.42544,263,95,47.6303558,-122.3989257,10,55.11,16.26666667,1.178777778,100,0,438,7.3,47.6303493,-122.3989573,0,275,4.799655972,47.63032687,-122.3988931,0,3.305170991,1.444711903,4.775019871
13:57:58,10/6/2022,0:16:15,-5.42544,263,95,47.6303558,-122.3989562,10,55.09,16.28333333,1.206888889,100,2.291425234,439,7.316666667,47.63035034,-122.3989589,2.291425234,275,4.799655972,47.63032699,-122.3988946,1.44E-06,3.383991639,1.479164925,5.005481738
13:57:59,10/6/2022,0:16:16,-5.45592,263,95,47.6303558,-122.3989562,10,55.09,16.3,1.223333333,100,0,440,7.333333333,47.6303514,-122.3989605,0,275,4.799655972,47.63032707,-122.3988955,9.12E-07,3.43010016,1.499319261,5.142815237
13:58:00,10/6/2022,0:16:17,-5.4864,263,95,47.6303558,-122.3989562,10,55.09,16.31666667,1.209777778,100,0,441,7.35,47.6303525,-122.3989621,0,275,4.799655972,47.63032725,-122.3988975,2.04E-06,3.392091785,1.482705552,5.029473322
13:58:01,10/6/2022,0:16:18,-5.51688,263,95,47.6303558,-122.3989562,10,55.09,16.33333333,1.195222222,100,0,442,7.366666667,47.63035361,-122.3989637,0,275,4.799655972,47.63032758,-122.3989013,3.78E-06,3.351279511,1.464866239,4.909176215
13:58:02,10/6/2022,0:16:19,-5.60832,262,95,47.6303558,-122.3989562,10,55.11,16.35,1.196333333,100,0,443,7.383333333,47.63035475,-122.3989653,0,274,4.782202678,47.63032769,-122.3989029,1.64E-06,3.354394952,1.466228019,4.918307864
13:58:03,10/6/2022,0:16:21,-5.76072,263,95,47.6303558,-122.3989562,10,55.09,16.36666667,1.179444444,100,0,444,7.4,47.6303559,-122.3989668,0,275,4.799655972,47.6303279,-122.3989052,2.31E-06,3.307040253,1.44552897,4.78042249
13:58:04,10/6/2022,0:16:21,-5.85216,263,95,47.6303672,-122.398941,10,55.09,16.38333333,1.079777778,100,1.705691683,445,7.416666667,47.63035707,-122.3989684,1.705691683,275,4.799655972,47.63032805,-122.398907,1.81E-06,3.027585229,1.323377347,4.006637707
13:58:05,10/6/2022,0:16:22,-5.85216,262,95,47.630371,-122.3989486,10,55.09,16.4,0.936,100,0.710200504,446,7.433333333,47.63035826,-122.3989699,0.710200504,274,4.782202678,47.63032816,-122.3989085,1.49E-06,2.624447207,1.147163075,3.010668929
13:58:06,10/6/2022,0:16:23,-5.73024,263,95,47.630371,-122.3989486,10,55.09,16.41666667,0.855555556,100,0,447,7.45,47.63035946,-122.3989714,0,275,4.799655972,47.63032841,-122.3989114,2.91E-06,2.398889305,1.048570238,2.51540393
13:58:07,10/6/2022,0:16:24,-5.6388,262,95,47.630371,-122.3989486,10,55.09,16.43333333,0.8841,100,0,448,7.466666667,47.63036067,-122.3989729,0,274,4.782202678,47.63032855,-122.3989134,2.06E-06,2.478924974,1.083554354,2.686049948
13:58:08,10/6/2022,0:16:25,-5.60832,261,95,47.630371,-122.3989791,10,55.09,16.45,0.960888889,100,2.291424566,449,7.483333333,47.63036188,-122.3989744,2.291424566,273,4.764749383,47.63032863,-122.3989148,1.37E-06,2.694233078,1.177666937,3.172909217
13:58:09,10/6/2022,0:16:26,-5.60832,263,95,47.630371,-122.3989791,10,55.09,16.46666667,1.019888889,100,0,450,7.5,47.6303631,-122.3989758,0,275,4.799655972,47.63032887,-122.3989176,2.80E-06,2.859662977,1.24997743,3.574514179
13:58:10,10/6/2022,0:16:27,-5.6388,263,95,47.630371,-122.3989791,10,55.09,16.48333333,1.04,100,0,451,7.516666667,47.63036433,-122.3989773,0,275,4.799655972,47.63032904,-122.3989196,1.99E-06,2.916052453,1.274625639,3.716875222
13:58:11,10/6/2022,0:16:28,-5.60832,263,95,47.630371,-122.3989791,10,55.09,16.5,1.051333333,100,0,452,7.533333333,47.63036555,-122.3989787,0,275,4.799655972,47.63032912,-122.3989205,9.00E-07,2.947829946,1.28851579,3.798325432
13:58:12,10/6/2022,0:16:29,-5.54736,263,95,47.630371,-122.3989791,10,55.11,16.51666667,1.082333333,100,0,453,7.55,47.63036676,-122.3989801,0,275,4.799655972,47.63032926,-122.398922,1.57E-06,3.034750741,1.326509439,4.025625502
13:58:13,10/6/2022,0:16:30,-5.54736,263,94,47.6303825,-122.3989562,10,55.09,16.53333333,1.114888889,100,2.143255355,454,7.566666667,47.63036797,-122.3989814,2.143255355,275,4.799655972,47.63032937,-122.3989233,1.26E-06,3.126033153,1.36640958,4.271441647
13:58:14,10/6/2022,0:16:31,-5.60832,262,94,47.6303825,-122.3989562,10,55.11,16.55,1.121444444,100,0,455,7.583333333,47.63036917,-122.3989828,0,274,4.782202678,47.63032947,-122.3989247,1.46E-06,3.144414251,1.374444078,4.321821547
13:58:15,10/6/2022,0:16:32,-5.6388,263,94,47.6303825,-122.3989868,10,55.09,16.56666667,1.088888889,100,2.298936927,456,7.6,47.63037035,-122.3989841,2.298936927,275,4.799655972,47.63032954,-122.3989256,8.22E-07,3.053131842,1.334543939,4.074538593
13:58:16,10/6/2022,0:16:33,-5.60832,263,94,47.6303825,-122.3989868,10,55.09,16.58333333,1.055777778,100,0,457,7.616666667,47.63037152,-122.3989854,0,275,4.799655972,47.63032966,-122.398927,1.41E-06,2.96029171,1.293962909,3.830507673
13:58:17,10/6/2022,0:16:34,-5.54736,263,94,47.6303825,-122.3989868,10,55.09,16.6,1.0678,100,0,458,7.633333333,47.63037267,-122.3989867,0,275,4.799655972,47.63032971,-122.3989275,5.12E-07,2.994000778,1.308697363,3.918240923
13:58:18,10/6/2022,0:16:35,-5.54736,262,94,47.6303825,-122.3989868,10,55.09,16.61666667,1.112,100,0,459,7.65,47.63037379,-122.3989879,0,274,4.782202678,47.63032979,-122.3989286,1.16E-06,3.117933007,1.362868953,4.249334092
13:58:19,10/6/2022,0:16:36,-5.60832,262,94,47.6303749,-122.3990173,10,55.09,16.63333333,1.121666667,100,2.44215084,460,7.666666667,47.63037488,-122.3989891,2.44215084,274,4.782202678,47.63033001,-122.3989318,3.22E-06,3.145037342,1.374716435,4.323534523
13:58:20,10/6/2022,0:16:37,-5.6388,263,94,47.6303749,-122.3990173,10,55.09,16.65,1.093222222,100,0,461,7.683333333,47.63037594,-122.3989903,0,275,4.799655972,47.63033012,-122.398933,1.20E-06,3.065282059,1.339854879,4.107033121
13:58:21,10/6/2022,0:16:38,-5.60832,263,94,47.6303749,-122.3990173,10,55.09,16.66666667,1.067555556,100,0,462,7.7,47.63037697,-122.3989914,0,275,4.799655972,47.63033026,-122.3989346,1.61E-06,2.993315382,1.308397772,3.916447177
13:58:22,10/6/2022,0:16:39,-5.54736,262,94,47.6303749,-122.3990173,10,55.09,16.68333333,1.077333333,100,0,463,7.716666667,47.63037795,-122.3989925,0,274,4.782202678,47.63033041,-122.3989368,2.20E-06,3.020731258,1.320381431,3.988517461
13:58:23,10/6/2022,0:16:40,-5.54736,262,94,47.630371,-122.3990173,10,55.09,16.7,1.113888889,100,0.433451615,464,7.733333333,47.6303789,-122.3989936,0.433451615,274,4.782202678,47.6303305,-122.3989381,1.22E-06,3.123229256,1.365183978,4.263782541
13:58:24,10/6/2022,0:16:41,-5.60832,262,94,47.6303749,-122.3990097,10,55.09,16.71666667,1.129111111,100,0.716865445,465,7.75,47.63037979,-122.3989946,0.716865445,274,4.782202678,47.63033068,-122.3989407,2.65E-06,3.165910793,1.383840357,4.381115123
13:58:25,10/6/2022,0:16:42,-5.6388,262,94,47.6303749,-122.3990097,10,55.09,16.73333333,1.112222222,100,0,466,7.766666667,47.63038063,-122.3989956,0,274,4.782202678,47.63033082,-122.3989426,1.89E-06,3.118556094,1.363141308,4.251032635
13:58:26,10/6/2022,0:16:43,-5.6388,263,94,47.6303749,-122.3990097,10,55.09,16.75,1.082777778,100,0,467,7.783333333,47.63038142,-122.3989966,0,275,4.799655972,47.63033107,-122.3989455,2.91E-06,3.035996918,1.327054151,4.028932314
13:58:27,10/6/2022,0:16:44,-5.6388,262,94,47.6303825,-122.399002,10,55.09,16.76666667,1.062666667,100,1.023780868,468,7.8,47.63038214,-122.3989975,1.023780868,274,4.782202678,47.63033119,-122.3989473,1.80E-06,2.979607443,1.302405942,3.880658439
13:58:28,10/6/2022,0:16:45,-5.6388,262,94,47.6303787,-122.399002,10,55.09,16.78333333,1.0502,100,0.422337474,469,7.816666667,47.6303828,-122.3989984,0.422337474,274,4.782202678,47.6303313,-122.3989488,1.50E-06,2.944652198,1.287126775,3.790140688
13:58:29,10/6/2022,0:16:46,-5.6388,262,94,47.6303787,-122.399002,10,55.09,16.8,1.055625,100,0,470,7.833333333,47.63038338,-122.3989992,0,274,4.782202678,47.6303314,-122.3989502,1.41E-06,2.959863337,1.293775664,3.829399154
13:58:30,10/6/2022,0:16:47,-5.66928,262,94,47.6303787,-122.399002,10,55.09,16.81666667,1.0559,100,0,471,7.85,47.63038389,-122.399,0,274,4.782202678,47.63033155,-122.3989524,2.20E-06,2.960634408,1.294112704,3.831394601
13:58:31,10/6/2022,0:16:48,-5.66928,263,94,47.6303787,-122.399002,10,55.09,16.83333333,1.047,100,0,472,7.866666667,47.63038432,-122.3990007,0,275,4.799655972,47.63033161,-122.3989531,6.80E-07,2.935679729,1.28320485,3.767078467
13:58:32,10/6/2022,0:16:49,-5.6388,262,94,47.6303787,-122.399002,10,55.11,16.85,1.047,100,0,473,7.883333333,47.63038467,-122.3990014,0,274,4.782202678,47.63033169,-122.3989541,1.08E-06,2.935679729,1.28320485,3.767078467
13:58:33,10/6/2022,0:16:50,-5.6388,262,94,47.6303787,-122.399002,10,55.09,16.86666667,1.060777778,100,0,474,7.9,47.63038492,-122.399002,0,274,4.782202678,47.63033191,-122.3989574,3.23E-06,2.974311193,1.300090917,3.866874966
13:58:34,10/6/2022,0:16:51,-5.66928,262,94,47.6303787,-122.399002,10,55.09,16.88333333,1.064888889,100,0,475,7.916666667,47.63038508,-122.3990026,0,274,4.782202678,47.63033202,-122.3989589,1.56E-06,2.985838323,1.305129501,3.896905681
13:58:35,10/6/2022,0:16:52,-5.66928,262,94,47.6303787,-122.399002,10,55.11,16.9,1.051,100,0,476,7.933333333,47.63038514,-122.3990031,0,274,4.782202678,47.63033233,-122.3989634,4.44E-06,2.946895315,1.288107257,3.79591724
13:58:36,10/6/2022,0:16:53,-5.6388,263,94,47.6303787,-122.399002,10,55.09,16.91666667,1.039666667,100,0,477,7.95,47.63038509,-122.3990036,0,275,4.799655972,47.63033237,-122.3989638,4.00E-07,2.915117821,1.274217106,3.714492993
13:58:37,10/6/2022,0:16:54,-5.6388,263,94,47.6303787,-122.399002,10,55.11,16.93333333,1.048333333,100,0,478,7.966666667,47.63038493,-122.399004,0,275,4.799655972,47.63033253,-122.3989657,1.93E-06,2.939418256,1.284838985,3.77667917
13:58:38,10/6/2022,0:16:55,-5.66928,263,94,47.6303787,-122.399002,10,55.09,16.95,1.0638,100,0,479,7.983333333,47.63038465,-122.3990043,0,275,4.799655972,47.63033266,-122.3989671,1.42E-06,2.982785191,1.303794957,3.88894029
13:58:39,10/6/2022,0:16:56,-5.6388,263,94,47.6303787,-122.399002,10,55.09,16.96666667,1.064,100,0,480,8,47.63038425,-122.3990046,0,275,4.799655972,47.63033295,-122.3989704,3.32E-06,2.983345971,1.304040077,3.89040271
13:58:40,10/6/2022,0:16:57,-5.6388,262,94,47.6303787,-122.399002,10,55.11,16.98333333,1.0624,100,0,481,8.016666667,47.63038372,-122.3990048,0,274,4.782202678,47.63033309,-122.3989724,2.04E-06,2.978859736,1.302079115,3.878711048
13:58:41,10/6/2022,0:16:58,-5.6388,262,94,47.6303787,-122.399002,10,55.09,17,1.063777778,100,0,482,8.033333333,47.63038306,-122.399005,0,274,4.782202678,47.63033323,-122.3989744,2.00E-06,2.982722883,1.303767722,3.888777817
13:58:42,10/6/2022,0:16:59,-5.6388,262,94,47.6303787,-122.399002,10,55.09,17.01666667,1.060111111,100,0,483,8.05,47.63038225,-122.3990051,0,274,4.782202678,47.63033324,-122.3989747,2.33E-07,2.972441928,1.299273849,3.862016064
13:58:43,10/6/2022,0:17:00,-5.66928,263,94,47.6303787,-122.399002,10,55.11,17.03333333,1.059888889,100,0,484,8.066666667,47.6303813,-122.3990051,0,275,4.799655972,47.63033336,-122.3989759,1.29E-06,2.971818841,1.299001493,3.860397111
13:58:44,10/6/2022,0:17:01,-5.69976,263,94,47.6303787,-122.399002,10,55.09,17.05,1.063888889,100,0,485,8.083333333,47.63038019,-122.399005,0,275,4.799655972,47.63033351,-122.3989777,1.81E-06,2.983034427,1.303903899,3.889590221
13:58:45,10/6/2022,0:17:02,-5.7912,262,94,47.6303787,-122.399002,10,55.09,17.06666667,1.057666667,100,0,486,8.1,47.63037893,-122.3990049,0,274,4.782202678,47.63033361,-122.3989791,1.40E-06,2.96558796,1.296277934,3.844226234
13:58:46,10/6/2022,0:17:03,-5.7912,262,94,47.6303787,-122.399002,10,55.09,17.08333333,1.031222222,100,0,487,8.116666667,47.63037749,-122.3990047,0,274,4.782202678,47.63033376,-122.3989812,2.11E-06,2.891440471,1.263867581,3.654397873
13:58:47,10/6/2022,0:17:04,-5.82168,262,94,47.6303787,-122.399002,10,55.11,17.1,0.979666667,100,0,488,8.133333333,47.63037589,-122.3990044,0,274,4.782202678,47.63033385,-122.3989826,1.32E-06,2.746884026,1.200681011,3.29813149
13:58:48,10/6/2022,0:17:05,-5.7912,262,94,47.6303787,-122.399002,10,55.09,17.11666667,0.949,100,0,489,8.15,47.63037411,-122.399004,0,274,4.782202678,47.63033392,-122.3989835,9.49E-07,2.660897863,1.163095896,3.094879384
13:58:49,10/6/2022,0:17:06,-5.7912,262,94,47.6303787,-122.399002,10,55.09,17.13333333,0.95,100,0,490,8.166666667,47.63037214,-122.3990036,0,274,4.782202678,47.63033402,-122.398985,1.50E-06,2.66370176,1.164321497,3.101405221
13:58:50,10/6/2022,0:17:07,-5.7912,262,94,47.6303787,-122.399002,10,55.09,17.15,0.950444444,100,0,491,8.183333333,47.63036998,-122.399003,0,274,4.782202678,47.63033402,-122.398985,0,2.664947935,1.164866209,3.104307797
13:58:51,10/6/2022,0:17:08,-5.7912,255,94,47.6303787,-122.399002,10,55.11,17.16666667,0.942444444,100,0,492,8.2,47.63036761,-122.3990024,0,267,4.660029617,47.63033402,-122.3989851,1.12E-07,2.642516762,1.155061396,3.0522691
